"ï..CASE","STARTED","self","Geschlecht","Alter","Orientierung","IN03_41","IN03_42","IN03_43","IN03_44","IN03_45","IN03_46","IN03_47","IN03_48","IN03_49","IN03_50","IN03_51","IN03_52","IN03_53","IN03_54","IN03_55","IN03_56","IN03_57","IN01_01","IN01_02","IN01_03","IN01_04","IN01_05","IN01_06","IN01_07","IN01_08","IN01_09","IN01_10","IN01_11","IN01_12","IN01_13","IN01_14","IN01_15","IN01_16","IN01_17","IN01_18","IN01_19","IN01_20","IN04_21","IN04_22","IN04_23","IN04_24","IN04_25","IN04_26","IN04_27","IN04_28","IN04_29","IN04_30","IN04_31","IN04_32","IN04_33","IN04_34","IN04_35","IN04_36","IN04_37","IN04_38","IN04_39","IN04_40","IN02_21","IN02_22","IN02_23","IN02_24","IN02_25","IN02_26","IN02_27","IN02_28","IN02_29","IN02_30","IN02_31","IN02_32","IN02_33","IN02_34","IN02_35","IN02_36","IN02_37","IN05_01","IN05_02","IN05_03","IN05_04","IN05_05","IN05_06","IN05_07","IN05_08","IN05_09","IN05_10","IN05_11","IN05_12","IN05_13","IN05_14","IN05_15","IN05_16","IN05_17","IN05_18","IN05_19","IN05_20","Ziele","IntimitÃ.t_Bindung","Geselligkeit","Anderen_helfen","Hilfe_bekommen","Anerkennung_WertschÃ.tzung","Ãœberlegensein_Imponieren","Autonomie","Leistung","Kontrolle","Bildung_Verstehen","Glauben_Sinn","Leben_auskosten","Selbstvertauen_Selbstwert","Selbstbelohnung","Alleinsein_Trennung","GeringschÃ.tzung","Erniedrigung_Blamage","VorwÃ.rfe_Kritik","AbhÃ.ngigkeit_Autonomieverlust","Spannungen","sich_verletzbar_machen","Hilflosigkeit_Ohnmacht","Versagen","INK_AnnÃ.herung","INK_Vermeidung","INK_GES","IAT","Ink_hoch","BF"
630,"6/22/2018 15:42:35",4,1,25,1,4,2,3,4,3,4,4,4,3,4,4,3,4,3,4,4,4,5,4,4,5,4,5,4,3,5,3,4,4,5,5,4,4,4,5,4,3,3,4,4,4,4,3,2,4,5,4,4,3,4,4,5,3,4,4,4,2,2,1,2,1,1,1,1,3,2,1,2,1,1,1,2,2,1,3,4,2,2,2,1,1,2,1,3,1,2,1,1,3,1,2,1,2,1,"Emotionen & Kognitive Funktionen testen",3.4,1.25,2.25,2.75,1.75,3,1.75,2.25,1.75,1.75,2.25,2,2,1.66666666666667,2.6,1.4,1.5,1.66666666666667,1,1.5,1.66666666666667,1.5,2,2.1297619047619,1.64814814814815,1.88895502645503,NA,0,0.5602725131792439
634,"6/22/2018 16:44:50",6,1,28,2,4,4,3,4,3,3,4,4,4,5,5,5,4,3,5,5,4,5,4,4,4,4,4,5,3,5,3,4,5,4,4,4,4,3,5,4,4,5,5,4,4,5,5,4,5,3,3,3,4,4,4,4,4,4,4,5,4,2,3,2,2,1,2,1,3,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3,4,3,2,2,3,2,3,2,4,3,2,2,1,3,"Keine Ahnung.",2,2.25,1.25,2.5,2,2.75,2,1.75,1.5,2.25,1,1.6,1.75,2,2.8,1.8,2,2.66666666666667,2.6,2.25,2.66666666666667,2.25,2.25,1.9,2.36481481481481,2.13240740740741,NA,0,0.5755018504476946
636,"6/22/2018 16:45:38",6,1,23,1,5,5,5,5,5,4,5,3,4,4,4,5,5,2,3,5,4,5,5,5,5,5,4,3,5,4,5,5,4,4,3,2,5,4,4,5,5,4,5,3,5,5,4,3,5,4,5,4,5,4,5,4,5,4,5,5,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"keine Ahnung",2.4,2.25,1.75,2,1,1,1.5,1,1,1.5,1.75,2.2,1.25,2.66666666666667,1,1,1.25,1,1,1,1.33333333333333,1.25,1,1.66190476190476,1.09259259259259,1.37724867724868,NA,0,0.5919964028108813
639,"6/22/2018 16:46:23",4,1,21,1,4,2,4,5,3,4,5,5,2,3,4,1,4,1,5,5,3,5,5,5,4,4,3,5,2,3,4,4,5,2,3,2,3,5,4,3,1,4,5,3,3,4,5,1,3,4,5,4,2,5,4,3,4,5,5,5,1,1,1,1,1,1,1,1,2,3,2,1,2,1,3,1,4,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,4,1,2,3,1,1,"PersÃ¶nlichkeitsmerkmale in Verbindung setzen mit negativen und positiven Assoziationen",4.6,2.5,1.5,3.5,1.75,3.25,1.5,1.5,1.75,1.75,2.75,1.6,2.5,2.33333333333333,3.2,1.2,1.5,1.66666666666667,1,1,1.66666666666667,1.5,1.25,2.34166666666667,1.5537037037037,1.94768518518519,NA,0,0.5733619201059741
640,"6/22/2018 16:47:01",6,2,23,1,4,3,4,4,4,5,4,5,4,4,4,3,4,3,5,4,4,5,4,4,4,5,5,2,3,4,4,4,4,5,4,2,4,4,4,4,1,4,4,4,4,4,5,1,3,5,5,5,5,5,4,5,4,4,4,5,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,3,3,2,2,1,2,2,2,3,2,1,2,1,1,1,2,1,1,2,"ich habe absolut keine Ahnung wozu ich am Ende die WÃ¶rter lesen musste, alles entweder neurale geometrische WÃ¶rter oder emotional-negative WÃ¶rter.",4.4,1,1.75,2.25,2,2,2,2,1.5,1.25,2.75,1.2,2.25,2,1.6,1,1.25,1.66666666666667,1.4,2,2,1.75,1.5,2.025,1.57407407407407,1.79953703703704,NA,0,0.5897628251519916
643,"6/22/2018 16:51:35",4,2,29,1,5,5,4,4,1,4,4,5,3,5,5,5,4,3,5,5,5,4,5,5,4,5,3,5,4,3,3,4,4,5,3,3,5,3,5,3,5,4,5,4,5,5,3,5,4,5,5,4,4,5,4,5,3,4,5,4,5,2,1,1,2,3,2,2,1,2,2,1,3,4,2,1,2,2,4,1,3,2,1,3,2,2,1,3,3,1,3,3,3,1,2,2,2,3,"Eine (neuartige?) Metrik fÃ¼r die Erkennung / Bewertung (der Wahrscheinlichkeit) von PersÃ¶nlichkeits-BeeintrÃ¤chtigungn/-StÃ¶rungen fÃ¼r PersÃ¶nlichkeitstests zu untersuchen/validieren.",1.4,1,1.25,2.75,2,3,2.25,1.5,1.75,1.25,1,2.2,1.25,2.33333333333333,1.8,2,2,2.66666666666667,2.8,2.75,2.66666666666667,1.5,1,1.78095238095238,2.13148148148148,1.95621693121693,NA,0,0.5712416952789766
644,"6/22/2018 18:47:23",6,2,27,1,4,5,2,5,1,5,4,2,3,5,2,3,5,4,4,4,3,5,5,5,4,5,5,5,5,5,4,4,5,2,2,5,5,4,5,2,5,4,5,4,5,5,4,5,4,2,5,2,4,4,4,3,5,3,5,5,5,2,1,1,1,2,2,1,1,2,2,3,3,1,3,2,4,2,1,3,2,1,2,1,1,2,1,2,1,2,2,2,5,1,2,2,2,5,"At first I thought it would have something to do with reaction time but now I am thinking that it has to do with the influence of repetitive influences, in this case words, on a persons state of mind.",1,3.75,2.5,3.25,2,2.5,1.25,1.25,1,1,1.5,2,1.75,3,3.2,2,1.75,1.33333333333333,2,1.25,2.33333333333333,1.75,1.75,1.98214285714286,1.92962962962963,1.95588624338624,NA,0,0.5875496589352734
645,"6/22/2018 19:45:19",4,1,24,1,4,5,5,5,4,4,5,5,5,5,4,4,4,3,5,4,5,4,3,4,5,5,5,5,4,5,4,5,5,5,5,4,4,5,5,4,2,3,4,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,4,3,1,1,1,1,1,1,2,1,1,1,1,4,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,4,1,1,1,"Herauszufinden wie schnell Dinge bewertet werden und wie sie bewertet werden in AbhÃ¤ngigkeit des SelbstwertgefÃ¼hles und der Stimmung einer Person",2.2,1,2.25,1.75,1,1.75,1,2.5,2,1.25,1.25,1,1.25,1,1.6,1,1,1.33333333333333,1.2,1.25,3,1.5,1,1.51428571428571,1.43148148148148,1.4728835978836,NA,0,0.5691409008502513
650,"7/11/2018 10:56:27",5,2,28,1,3,3,3,4,4,3,3,4,4,2,3,5,4,4,3,3,2,3,4,4,4,4,4,5,2,4,4,4,5,3,4,2,5,4,4,4,1,2,4,4,4,4,4,4,3,3,4,4,3,2,4,3,4,4,4,3,1,2,1,1,1,1,2,3,1,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1,3,2,1,2,2,1,2,2,3,1,1,1,1,1,"Ich habe absolut keine Idee, vielleicht irgendein Einfluss der WÃ¶rter, aber dafÃ¼r mÃ¼ssten jetzt ja noch Fragen kommen.",3.8,2.75,3.5,2.25,2.25,2.75,2,2.25,2.25,2.25,2,2,2.75,2,1.8,1.8,1.25,1.33333333333333,1.4,2.5,1.33333333333333,1.25,1,2.48571428571429,1.51851851851852,2.0021164021164,NA,0,0.5684597633962831
651,"7/11/2018 12:29:28",3,1,25,1,4,5,5,5,4,3,4,5,5,4,5,2,4,3,4,4,4,3,4,5,5,3,4,4,3,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,5,3,4,4,3,3,5,4,4,2,5,4,5,5,1,2,2,1,1,2,1,3,2,2,2,3,1,1,1,2,2,3,4,3,1,1,1,1,2,2,1,1,1,2,1,3,1,3,1,1,1,"Thema: Selbstwert o. Konsistenz in der eigenen Antwort",1.4,1.75,1.5,1.75,1.75,2.5,1.5,2.5,2,2.25,2.25,2,2,1.66666666666667,2.4,1.6,1.5,2,1,1,3,1.25,2,1.91547619047619,1.75,1.8327380952381,NA,0,0.5359668079751143
652,"7/11/2018 13:36:10",4,2,37,1,4,4,3,5,2,3,3,4,3,4,4,1,4,3,4,4,4,4,4,4,4,3,3,3,2,4,3,3,4,4,4,4,3,5,3,2,4,4,4,4,5,4,4,4,4,4,5,4,3,4,3,4,4,5,5,4,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,".............",2,2,2,3.25,2.75,3.5,1.25,2,2.25,2.5,3,2.2,1.75,1.66666666666667,1.4,1,1,1.66666666666667,1,1.25,2,1.5,1,2.29404761904762,1.31296296296296,1.80350529100529,NA,0,0.5216254920035589
655,"7/11/2018 16:20:23",7,1,24,1,5,3,3,5,5,5,3,3,2,2,5,3,5,3,4,4,4,5,5,5,3,5,5,1,2,5,3,3,4,2,5,2,5,5,5,3,2,5,5,5,5,5,5,3,3,2,4,4,3,5,2,2,3,5,5,5,3,1,1,1,1,1,1,1,1,3,3,3,2,1,3,1,3,3,1,4,1,1,3,3,1,1,1,1,3,3,4,4,2,3,1,1,3,2,"weiÃŸ ich nicht",3.4,3.75,1.25,3.25,3.25,2.75,1,1.5,1,1.25,3.25,1.6,1.75,1,3,2.2,1,2.66666666666667,2.6,1,1.33333333333333,1.5,2,2.14285714285714,1.92222222222222,2.03253968253968,NA,0,0.5476557498491988
656,"7/11/2018 17:14:39",4,2,24,1,3,5,4,4,4,3,5,4,2,5,3,2,4,3,5,3,4,4,5,5,4,4,5,2,4,3,4,4,5,3,2,2,5,3,5,4,5,4,5,2,5,4,5,5,5,4,3,4,4,3,4,3,5,3,4,5,5,1,1,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,"Einfluss von der Selbstwahrnehmung auf die Art der gezeigten WÃ¶rter (negativ vs. neutral)",1.6,2.5,2.75,2.75,1.75,2,2.5,1.5,1.5,2.25,2.75,1.2,1.25,3.66666666666667,1,1.2,1,1.33333333333333,2.2,1.25,2.33333333333333,1.25,1,2.14047619047619,1.3962962962963,1.76838624338624,NA,0,0.5323437226336014
657,"7/11/2018 18:32:32",6,1,24,1,4,3,5,5,4,3,4,4,3,4,2,3,5,2,4,4,5,5,5,3,5,4,3,5,4,5,5,5,4,4,4,1,3,5,5,4,1,3,5,4,4,4,3,1,5,4,1,2,3,4,5,5,3,4,5,5,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,1,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,3,1,3,1,1,1,"Kann ich zu diesem Zeitpunkt (noch) gar nicht einschÃ¤tzen.",4.6,1.75,2.75,2.5,1.25,2,1,1.75,1.5,2.75,2,2.8,1.75,2,1.6,1.4,1,1,1,1.25,3,1.5,1,2.17142857142857,1.41666666666667,1.79404761904762,NA,0,0.5457172538012045
661,"7/12/2018 12:09:33",3,1,23,1,4,5,5,4,3,4,5,3,4,5,4,5,5,5,3,4,5,5,3,4,5,4,2,3,5,5,3,5,4,5,2,3,4,4,4,5,5,3,4,2,4,5,4,4,5,5,5,4,4,4,5,5,4,3,5,5,5,1,1,1,1,1,1,1,2,1,1,2,3,1,3,1,1,1,4,1,3,2,1,2,2,1,2,1,2,1,2,1,5,1,4,1,1,2,"Reaktion auf bestimmte (negative) Wortstimuli",1.6,1.5,2.25,1.25,1,2.25,1.5,2.25,1.25,1.75,1.5,2.6,1.5,3.66666666666667,1.8,1,1,2.33333333333333,1.6,1.25,3.33333333333333,1.75,1.75,1.84761904761905,1.75740740740741,1.80251322751323,NA,0,0.5166593050187716
662,"7/12/2018 12:09:44",7,1,23,1,4,4,4,4,2,4,4,4,4,4,4,3,3,4,4,4,3,4,3,4,3,3,3,2,3,3,2,3,4,2,3,4,3,4,4,4,5,4,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,4,4,4,4,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,4,2,2,2,3,1,1,1,2,1,2,1,2,1,1,1,4,1,1,1,"Einen Einblick in die eigene GefÃ¼hlslage zu bekommen und sich selbst hinsichtlich Kompetenz, sozialem Umfeld und eigenen FÃ¤higkeiten zu reflektieren und einzuschÃ¤tzen.",1.8,3,2,2,2.5,3.5,2.25,2.75,2.5,2.25,3,2.6,2.75,2.66666666666667,1.8,1.6,1,2.33333333333333,1.2,1,2.66666666666667,1.75,1.75,2.54047619047619,1.67777777777778,2.10912698412698,NA,0,0.542023378026527
663,"7/12/2018 12:10:02",6,1,26,3,3,4,5,4,3,3,4,2,3,4,4,3,4,4,2,4,4,4,5,4,4,3,2,5,2,3,3,4,3,2,4,5,3,2,4,4,5,3,4,2,4,4,3,5,4,3,4,3,2,5,4,3,3,2,4,4,5,1,1,1,2,1,1,1,3,1,1,2,3,1,1,3,2,2,2,5,3,2,1,2,1,1,2,1,4,2,2,2,4,1,3,1,1,2,"Einfluss von WÃ¶rtern auf das Befinden",1.2,3.5,2,2,2,3.5,2.75,2.25,2.25,2.5,2,3.4,2,3.33333333333333,2.6,1.2,1,1.66666666666667,2.4,1,3,1.75,2.25,2.47738095238095,1.87407407407407,2.17572751322751,NA,0,0.556199704140239
666,"7/12/2018 12:21:28",4,1,23,1,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,3,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,1,1,1,1,1,1,1,2,1,1,2,4,1,1,2,2,1,3,1,4,3,1,1,2,3,2,2,2,1,1,2,3,1,3,1,1,1,"herauszufinden, inwiefern negative Worte mein Befinden, Zufriedenheit, Einstellung beeinflussen",1.2,1.25,1.25,1,1,2,1,1.5,1.5,1,1.25,1.2,1.25,2,1.6,1,1.5,1.66666666666667,1.4,1.5,3.66666666666667,1.75,1.75,1.31428571428571,1.75925925925926,1.53677248677249,NA,0,0.5401364797687983
668,"7/12/2018 12:34:14",5,1,23,1,5,5,5,5,4,5,5,3,4,4,4,5,5,3,3,4,4,5,5,5,5,4,3,4,3,2,4,5,3,5,2,5,5,3,4,4,5,4,5,3,4,4,3,5,4,5,5,3,4,4,5,5,5,3,5,5,5,1,1,2,1,2,1,1,2,1,1,1,3,2,1,2,1,1,1,1,3,3,1,1,2,3,1,2,1,1,1,1,1,1,3,1,1,1,"Emotionen zu bewerten in PrÃ¼fungsphasen von Studierenden;",1,1.5,2,2,1,2.25,2.25,1,1,1.5,1.75,3,1.75,3.33333333333333,1,1,2,1,1,1.75,3,1.75,1.25,1.80952380952381,1.52777777777778,1.66865079365079,NA,0,0.5394872548668153
677,"7/26/2018 11:09:24",3,2,22,1,3,4,3,4,3,5,3,3,3,3,3,4,5,3,4,4,4,4,5,4,4,3,3,1,3,3,3,3,2,3,2,3,3,3,4,2,5,4,5,3,3,3,4,4,3,3,4,4,4,3,4,3,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,3,2,3,1,1,3,3,1,1,1,2,1,2,2,1,1,2,1,1,1,"kein Ziel zu erkennen",1.8,3,2.5,3.25,2.5,2.75,2.25,1.75,2,2,3.25,2.6,2.5,3,1.2,1,1,2,1.8,1.5,3,1.5,1,2.51071428571429,1.55555555555556,2.03313492063492,NA,0,0.5112051980207909
679,"7/26/2018 12:07:09",6,2,20,1,4,3,3,5,5,4,5,5,4,4,4,1,4,3,4,4,4,5,4,5,5,5,4,5,4,4,4,5,4,4,4,4,5,5,5,4,1,5,4,4,4,4,4,2,5,4,5,4,4,4,5,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,"Die GeÃ¼hlslage und emotionale Situation der Menschen zu erfassen und zu verstehen.",3.8,1.75,1.75,2.5,1,1.75,1.25,2,1.25,1.25,2.5,2,1.5,2,1.6,1,1,1.66666666666667,1.2,1.25,2,1.25,1,1.87857142857143,1.32962962962963,1.60410052910053,NA,0,0.5230293984517069
680,"7/26/2018 12:19:17",7,1,23,1,4,3,4,5,3,3,5,5,4,3,4,2,4,3,5,4,4,5,4,4,5,4,4,3,3,4,3,4,5,5,4,4,4,4,3,4,1,4,4,5,4,4,4,2,5,5,4,4,4,4,4,5,3,4,4,4,2,1,1,2,1,1,1,1,2,1,2,2,3,1,1,1,3,1,3,3,2,1,1,1,1,2,1,3,3,1,2,1,3,1,3,1,1,2,"weiÃŸ ich nicht",3.6,1,2,2.25,1.5,2.75,1.75,2.25,1.75,2.5,3,1.6,1.75,1.66666666666667,2.2,1.2,1.5,2,1.6,1.5,2.66666666666667,1,1.5,2.09761904761905,1.68518518518519,1.89140211640212,NA,0,0.5497347042224914
681,"7/26/2018 14:37:01",7,2,19,1,4,4,4,5,3,4,4,4,4,3,3,1,5,4,4,4,2,5,3,3,4,4,4,4,3,5,3,4,4,4,5,3,4,5,3,4,1,3,3,4,4,4,4,2,2,3,3,3,3,3,4,4,5,4,5,4,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,3,2,2,2,3,2,2,2,1,3,1,2,1,"Die Studie soll aufzeigen, inwieweit Menschen sich selbst wertschÃ¤tzen und akzeptieren.",3.8,2.25,2.75,2,2,3,1,2.25,1.5,2.5,3,2.2,3.25,1.66666666666667,2,2,1.75,1.66666666666667,1.4,1.75,2,1.75,2,2.36904761904762,1.81296296296296,2.09100529100529,NA,0,0.5806232377780008
682,"7/26/2018 15:52:18",7,2,21,1,4,4,4,4,4,4,5,4,5,3,5,4,4,4,3,4,5,4,4,5,5,4,4,5,4,5,4,5,3,3,4,4,4,3,5,4,1,5,4,5,5,4,3,3,5,4,3,4,5,5,5,3,5,5,2,4,2,1,1,1,2,1,1,1,2,1,1,2,3,2,4,4,1,1,2,2,3,2,1,3,2,2,2,1,3,1,2,2,1,1,1,1,1,2,"Keine Anhnung",3.2,2.5,1.25,1.75,1,1.75,2.5,1.75,2,2,2,2.6,1,1.33333333333333,1.2,1,1.25,1.66666666666667,2.4,1.5,2.33333333333333,2.75,1.75,1.90238095238095,1.76111111111111,1.83174603174603,NA,0,0.6162278236731233
687,"7/30/2018 15:09:09",7,1,21,1,3,4,4,4,3,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4,2,4,4,3,3,2,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,"Selbstwahrnehmung und SelbstwertgefÃ¼hl",3.4,2,2.25,2.5,2,2.5,2,2.25,2,2.75,2.75,2.2,2,2,1.6,1,1,1,1.2,1,1.33333333333333,1,1,2.32857142857143,1.12592592592593,1.72724867724868,NA,0,0.6571845495248773
696,"8/6/2018 12:51:35",3,1,21,1,5,5,5,5,3,5,5,3,5,5,5,5,5,3,4,5,5,5,5,5,4,3,3,3,4,5,3,5,4,3,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,1,1,1,1,1,1,1,"die Selbstbewusstsein der untersuchten Personen einzuschÃ¤tzen",1,2,1,1.5,1.25,2.25,1.25,1,1.5,1.5,1.5,1.8,1,1.33333333333333,1,1,1,2.33333333333333,1.2,1,1,1.25,1.25,1.4202380952381,1.22592592592593,1.32308201058201,NA,0,0.6110843760037993
702,"8/6/2018 14:10:50",6,1,23,1,4,5,5,5,3,4,5,5,5,5,3,3,4,3,4,4,4,3,4,5,5,3,5,3,3,5,3,5,4,4,4,5,4,5,4,5,5,3,3,3,4,5,5,5,5,4,4,4,3,4,5,5,3,5,5,4,5,1,1,3,2,1,1,2,2,1,1,1,3,2,1,2,1,1,2,1,3,2,3,1,1,3,2,1,2,1,3,1,5,1,3,1,1,1,"Selbstkonzept",1,1.5,2.5,1.5,1,3,1,2.5,2.25,2.25,2,1.6,1.5,2,2.2,1,2,2,1.4,1.5,3,1.5,1.5,1.82857142857143,1.78888888888889,1.80873015873016,NA,0,0.6306231371953973
709,"9/10/2018 11:19:54",6,1,16,1,3,4,5,4,2,3,5,4,5,5,3,1,4,3,4,4,4,4,4,4,4,4,3,2,2,4,4,4,5,3,4,2,5,3,4,5,1,3,4,4,4,5,3,2,3,3,5,4,3,4,5,3,3,4,4,4,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,"herauszufinden ob man sich selbst so einschÃ¤tzt wie andere einen sehen oder nicht",4,2.75,2.5,1.5,1.5,3.25,2.25,2.5,1.75,2,2.75,2.2,2.25,2,1.6,1.2,1.75,1.33333333333333,1.4,1.25,2,1,1,2.37142857142857,1.39259259259259,1.88201058201058,NA,0,0.651666503874975
715,"9/10/2018 14:35:46",3,2,21,1,4,3,3,4,3,4,4,5,4,4,4,3,4,3,3,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,1,4,4,3,4,3,4,3,4,4,5,4,4,4,4,4,4,3,4,4,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,3,3,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,"zusammenhÃ¤nge zwischen figuren und gefÃ¼hlen",3.6,1.75,2,2.5,2,2.25,2,2,1.75,2,2.5,2.4,2,2.66666666666667,1.6,1.4,1,1.66666666666667,1.6,1.25,2.33333333333333,1.5,1,2.24404761904762,1.48333333333333,1.86369047619048,NA,0,0.6063732804960174
732,"10/24/2018 8:20:39",4,1,61,1,4,5,4,5,2,3,3,2,4,4,5,3,3,2,3,5,4,3,4,4,3,2,3,4,3,3,3,3,5,4,1,4,4,4,4,4,5,5,5,1,3,3,2,5,3,4,4,2,2,5,3,3,4,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1," ",1.2,2.75,1,2.5,3,3.5,1.75,1.75,2.5,2.75,2.5,3,2.5,4,1.4,1,1,1,1,1,2,1,1,2.47857142857143,1.15555555555556,1.81706349206349,0.0575854143240244,0,0.5864519056177037
738,"10/25/2018 8:17:11",3,1,29,1,5,5,5,4,4,5,5,2,2,5,4,4,4,4,5,4,5,4,5,5,5,4,5,5,5,5,4,5,5,2,2,5,4,4,5,5,5,2,5,5,5,5,4,5,5,2,5,4,5,5,5,4,4,5,5,4,5,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,3,1,1,1,1,2,"- Studie zum SelbstwertgefÃ¼hl,<br>- Selbst- und Fremdwahrnemung",1,3.5,2.25,2,1,1.5,1.5,1.25,2,1.25,1.25,1.4,1,2,1.6,1,1.25,1.33333333333333,1.4,1.25,1.66666666666667,1.5,1.25,1.63571428571429,1.36111111111111,1.4984126984127,0.0337531904155026,0,0.5509160579208244
740,"10/25/2018 10:08:02",4,1,52,1,4,3,2,4,2,4,4,3,2,4,3,2,4,2,4,3,4,4,4,5,4,4,4,4,4,3,3,4,4,3,3,3,3,3,4,3,3,4,5,5,5,5,4,3,3,3,5,5,4,4,4,3,4,3,3,4,3,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,2,1,4,3,1,1,1,1,4,1,1,1,1,1,3,1,1,1,"wie GefÃ¼hle von TÃ¶nen beeinfluÃŸt werden",3,3,2.5,3.75,2,2.75,2.75,1.75,2.25,1.75,2.25,1.8,1.75,2.33333333333333,2.2,1,1,1,2,1,2.66666666666667,1,1,2.40238095238095,1.42962962962963,1.91600529100529,-0.051926701946413203,0,0.5351796482289688
751,"10/31/2018 10:33:39",7,1,18,1,4,4,4,4,4,4,5,5,5,5,3,4,3,3,3,4,4,4,3,4,4,4,5,3,3,5,4,4,4,4,4,4,4,5,4,5,1,3,4,4,4,5,5,4,4,5,5,5,5,3,5,4,2,3,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,3,3,4,3,1,2,1,2,1,1,1,1,1,3,4,1,1,1,1,1," ",3.2,1.5,2.75,1.75,1.5,2,1.5,2.75,2.25,1.75,1.75,1.6,2,2.33333333333333,2.4,1,1.5,1.66666666666667,1.6,1.25,2,1.5,1,2.0452380952381,1.5462962962963,1.7957671957672,0.527112952905826,0,0.5639338619614497
755,"10/31/2018 12:32:11",2,1,29,1,4,5,5,5,3,4,4,3,4,4,5,3,4,2,3,4,4,4,4,5,4,4,2,3,3,4,3,4,4,3,2,5,3,5,2,4,5,4,5,2,2,4,1,5,4,3,5,3,3,4,4,3,4,2,5,4,5,1,3,1,1,1,1,1,1,1,1,2,4,1,4,3,2,2,2,1,3,2,4,1,2,2,2,1,1,1,2,1,1,1,4,2,1,1,"GefÃ¼hle verbunden mit Musik",1,3,1.75,2.25,2,3,1.25,1.75,2.25,2.25,2.5,3.4,2.25,4,1.8,1.2,1.5,1.66666666666667,1,1.25,3.66666666666667,3,1.5,2.33214285714286,1.84259259259259,2.08736772486772,0.144094585494804,0,0.517159951668032
759,"10/31/2018 12:34:14",6,1,19,3,4,5,4,5,3,3,4,4,3,4,2,2,4,3,4,2,5,4,4,4,5,4,4,1,4,5,3,4,5,5,4,4,4,5,3,4,5,3,3,4,4,4,5,5,5,5,5,4,3,3,4,4,4,4,5,3,5,1,1,2,1,1,2,1,2,1,1,2,4,2,1,2,2,1,2,1,2,1,1,1,3,2,2,1,2,2,2,2,4,1,2,1,1,1,"den Zusammenhang von Selbst- und Klangwahrnehmung zu untersuchen",1.2,1.5,3.5,2.5,1.75,2.75,1,2.25,2.25,2.25,3.25,1.6,1.5,2,1.8,1.2,1.5,1.66666666666667,1.4,1.75,2.66666666666667,1.25,2,2.09285714285714,1.69259259259259,1.89272486772487,-0.138550958770991,0,0.5295772858254002
