"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","GWAL_1","GWAL_2","GWAL_3","GWAL_4","GWAL_5","GWAL_6","Gewinnen","Naturgesetze","Realitaet","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","GWAL","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","hits5","hits10","hits15","hits20"
801,0,"elzq0o70bsgnwd6a",2,"2024-03-30T22:33:43Z","unlucky",3,3,3,2,0,4,1,4,2,3,4,2,4,3,2,4,0,0,0,4,1,3,1,4,5,57,"female","Fach- oder Hochschulabschluss","Berufstätig",8,2.166666666666667,3.666666666666667,1.333333333333333,"Ja",NA,2818.35,379428,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,98,2,38,70,42,11,29,68,43,0,26,12,92,99,85,78,91,92,81,3,2,3,0
141,0,"6862",NA,"2024-03-30T23:13:06Z","unlucky",2,3,3,2,1,4,2,1,3,2,3,1,3,2,2,2,2,2,3,1,3,4,1,5,4,18,"male","Fach- oder Hochschulreife (Abitur)","Student/in",6,1.833333333333333,2.5,2.5,"Ja","Der Münzwurf wirkte z.T. nicht zufällig",826.75,48911,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,57,84,99,50,70,69,96,97,92,18,1,93,34,43,30,81,73,63,1,1,0,3,2
142,0,"j1shqfx0kfu3supq",NA,"2024-03-31T00:39:04Z","lucky",2,4,3,2,0,3,2,2,2,2,3,2,3,3,2,2,2,3,3,3,3,2,3,2,5,24,"female","Fach- oder Hochschulabschluss","Student/in",11,2,2.666666666666667,2.666666666666667,"Ja",NA,1586.7,64923,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,93,85,29,27,54,32,27,94,95,9,77,10,56,69,93,5,52,50,95,84,3,3,2,3
143,0,"jbnbft06yclr7zn2",NA,"2024-03-31T01:22:58Z","lucky",2,4,4,2,1,4,2,3,4,2,3,3,4,3,2,3,0,1,0,3,3,1,2,5,5,34,"female","Abgeschlossene Berufsausbildung","Berufstätig",11,2.166666666666667,3.333333333333333,1.333333333333333,"Ja",NA,2444.8,156689,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,29,52,1,95,69,10,39,21,33,91,4,89,83,42,97,93,91,84,5,3,2,1
144,0,"7225",NA,"2024-03-31T01:37:54Z","unlucky",3,3,3,3,1,2,3,1,3,2,2,2,3,3,3,1,1,2,1,2,3,3,1,3,4,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.666666666666667,2,2,"Ja",NA,1453.1,112559,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,79,88,46,1,78,88,12,23,72,27,92,3,20,16,52,30,39,65,43,0,1,3,3,3
145,0,"6097",NA,"2024-03-31T02:16:23Z","lucky",2,4,3,3,1,3,2,3,4,3,4,3,4,4,2,4,1,1,2,1,3,3,4,2,4,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.5,3.5,1.833333333333333,"Ja","Ich muss dazu sagen, dass ich von dieser Art studie scjonmal in meiner Vorlesung gehört habe. Dennoch hat mich der letzte Farbenteil überrascht. ",1925,116883,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,12,0,76,17,90,5,68,77,56,13,38,91,51,1,38,79,53,88,29,4,2,4,3
803,0,"m6e0c2zhsez4nnqc",2,"2024-03-31T04:45:25Z","unlucky",3,4,3,4,0,3,3,3,3,3,3,0,4,3,4,3,1,1,1,0,2,0,3,4,4,42,"female","Fach- oder Hochschulabschluss","Berufstätig",10,2.833333333333333,3,0.833333333333333,"Ja",NA,1602.2,69761,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,77,23,41,98,11,27,43,95,92,28,16,62,92,19,15,35,11,48,26,69,2,2,3,3
1335,0,"e24qdxmwwkjptd2m",5,"2024-03-31T06:20:14Z","lucky",3,3,3,3,2,3,3,3,3,1,3,2,4,3,3,2,0,1,1,1,1,1,3,4,4,53,"female","Fach- oder Hochschulabschluss","Berufstätig",12,2.5,2.833333333333333,0.833333333333333,"Ja","Jetzt gerade ist mir da nichts bewusst.",1781.45,91694,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,14,10,13,0,95,36,41,60,30,23,72,95,65,33,42,86,49,81,77,36,4,4,2,2
804,0,"uncbtndrexarnz8w",2,"2024-03-31T06:32:51Z","unlucky",2,2,4,3,2,4,1,3,3,4,3,3,3,4,3,3,1,2,3,4,2,4,2,5,5,48,"female","Mittlere Reife","Berufstätig",8,2.666666666666667,3.5,2.666666666666667,"Ja",NA,3092.55,145450,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,81,14,36,67,79,57,25,21,27,51,63,78,47,4,61,13,15,90,86,92,2,3,1,2
146,0,"7177",NA,"2024-03-31T06:43:17Z","unlucky",1,3,4,1,1,4,1,3,1,1,3,1,3,4,1,3,0,0,1,0,1,0,1,4,4,39,"male","Fach- oder Hochschulabschluss","Berufstätig",4,1,3.5,0.333333333333333,"Ja",NA,1483.15,134553,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,10,53,47,71,28,53,85,46,63,94,45,36,64,97,52,74,63,62,55,2,1,1,0
805,0,"p8fqtcja01l3d9bm",2,"2024-03-31T07:29:59Z","lucky",2,1,4,4,0,4,3,3,4,2,3,2,3,4,2,3,0,0,0,2,4,1,NA,5,5,62,"female","Fach- oder Hochschulreife (Abitur)","Sonstiges",11,2.5,3.5,1.166666666666667,"Ja","Nein",10098.35,299708,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,8,52,94,35,61,91,34,43,98,9,99,34,11,65,12,18,79,41,60,89,3,3,3,2
806,0,"pd1dut19g6bb71tb",2,"2024-03-31T08:22:03Z","lucky",3,3,4,3,0,4,2,3,4,4,4,1,4,4,3,3,1,1,3,1,2,3,4,3,5,53,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.666666666666667,3.666666666666667,1.833333333333333,"Ja",NA,2165.45,103038,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,26,12,65,85,14,24,65,22,16,63,92,79,7,71,54,63,21,14,77,92,3,3,2,2
807,0,"1ppuldjf4sh9lefg",2,"2024-03-31T09:29:03Z","lucky",2,3,2,3,2,2,2,1,2,2,2,3,3,2,2,1,1,2,2,3,1,0,3,5,3,46,"male","Mittlere Reife","Berufstätig",13,2.333333333333333,1.666666666666667,1.5,"Ja",NA,1379.4,82205,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,14,77,89,55,25,95,4,52,91,73,35,31,2,46,78,43,35,13,34,67,3,2,4,4
1336,0,"d1lw065l6efv6q6l",5,"2024-03-31T09:34:15Z","lucky",3,3,2,3,1,2,3,2,2,3,3,2,3,2,1,2,1,1,0,1,2,1,4,4,4,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",11,2.5,2.166666666666667,1,"Ja",NA,2583.5,83544,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,22,35,0,71,53,81,81,71,88,16,37,15,40,79,71,79,45,9,54,82,4,1,3,3
1337,0,"gxa558h14pddpza0",5,"2024-03-31T09:34:16Z","unlucky",2,3,2,2,1,2,2,2,4,2,0,1,3,2,1,2,0,1,0,0,1,1,1,4,4,24,"male","Fach- oder Hochschulreife (Abitur)","Auszubildende/r",5,1.666666666666667,1.666666666666667,0.5,"Ja",NA,1781.95,63950,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,12,98,85,41,91,90,11,42,72,62,70,27,24,24,57,96,91,89,96,1,1,3,0
1338,0,"xlgl9avzpmw2x349",5,"2024-03-31T09:38:27Z","lucky",0,2,4,4,0,4,0,2,1,4,0,1,4,4,0,2,0,1,0,0,1,0,3,5,5,54,"male","Fach- oder Hochschulabschluss","Berufstätig",11,1.5,2.666666666666667,0.333333333333333,"Ja","Nein",2676.05,147249,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,40,86,81,12,95,72,80,94,55,2,33,2,3,55,18,60,26,37,82,87,2,2,5,2
582,0,"ltoart3rl82qbfxy",1,"2024-03-31T10:17:04Z","lucky",2,4,4,3,0,3,3,3,3,2,4,4,4,4,3,3,3,1,3,3,2,3,3,5,4,37,"male","Fach- oder Hochschulabschluss","Berufstätig",14,2.833333333333333,3.5,2.5,"Ja","Nein",1136.1,62337,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,61,67,41,77,12,25,27,36,26,67,5,10,30,58,64,58,76,44,49,10,2,4,4,4
1048,0,"wut26sb66wrcrlvv",3,"2024-03-31T10:24:14Z","unlucky",3,3,3,3,1,3,3,2,3,4,3,2,3,3,3,2,3,1,2,4,3,4,2,4,4,27,"female","Fach- oder Hochschulabschluss","Berufstätig",5,3,2.666666666666667,2.833333333333333,"Ja",NA,1252.25,40657,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,87,62,59,72,19,24,72,49,34,31,17,53,82,67,63,58,43,52,74,0,3,2,0
147,0,"kuytjwljzug5te4u",NA,"2024-03-31T10:27:15Z","unlucky",1,4,4,1,1,4,1,2,3,4,3,1,4,4,1,2,0,1,2,1,1,1,1,5,4,24,"female","Fach- oder Hochschulabschluss","Berufstätig",6,1.5,3.166666666666667,1,"Ja",NA,1448.05,44072,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,62,51,57,63,90,5,6,94,56,95,60,10,78,51,32,49,90,16,22,94,0,2,2,2
808,0,"5sl84d1cfsqz8yyf",2,"2024-03-31T10:44:38Z","lucky",1,3,4,1,2,3,1,2,3,1,2,2,4,3,2,2,0,2,1,1,0,0,4,3,5,54,"male","Fach- oder Hochschulreife (Abitur)","Berufstätig",12,1.333333333333333,2.666666666666667,0.666666666666667,"Ja","Ich wurde auf einer der ersten Seiten ""gebissen"" anstatt mich zu ""bitten"" Manche Fragen erschienen mir gleich, bzw. umgekehrt gefragt.",2823.15,153012,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,55,95,32,62,47,66,1,55,86,99,49,52,88,24,83,1,60,37,38,57,3,2,3,4
1049,1,"b73h58kc0k868abv",3,"2024-03-31T10:49:43Z","unlucky",3,4,2,3,3,1,3,3,3,4,2,3,1,3,3,2,0,3,2,2,3,3,4,3,4,33,"female","University degree","Student",10,3.166666666666667,2.166666666666667,2.166666666666667,"Yes","No except the fact that it's an unconventional questionnaire :)",1961.75,45326,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,18,73,59,73,32,34,36,23,96,98,3,76,16,71,4,66,27,63,55,21,2,3,3,2
1050,1,"b9j54hzf93dn36as",3,"2024-03-31T11:15:03Z","unlucky",0,2,3,1,1,2,2,1,4,1,2,1,3,4,1,1,4,3,4,1,3,2,1,5,5,30,"male","University degree","Employed",8,1,2.166666666666667,2.833333333333333,"Yes","There was a typo in one of the questions, presumably a missing word ",1543.95,51208,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,5,42,90,22,36,67,38,90,82,12,32,53,23,48,68,13,79,88,83,2,2,3,1
1051,0,"s6ydnmqvqr917hs2",3,"2024-03-31T11:23:20Z","lucky",2,4,3,2,1,3,2,3,3,1,2,2,4,3,2,2,2,1,4,1,1,3,2,1,2,35,"female","Fach- oder Hochschulabschluss","Berufstätig",13,1.833333333333333,2.666666666666667,2,"Ja","Es scheint kein spezifisches Thema zu geben... Erst Glück, dann Gerechtigkeit, dann Farbe. ",1511.1,69221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,44,9,34,34,11,53,65,31,78,12,62,85,78,45,2,4,53,84,52,62,5,3,2,3
148,0,"6acxr1hc6o1bunoa",NA,"2024-03-31T11:23:47Z","unlucky",3,4,4,2,1,3,2,3,3,1,4,3,4,3,2,3,1,2,3,2,2,2,2,3,5,24,"female","Fach- oder Hochschulreife (Abitur)","Student/in",5,2.166666666666667,3.333333333333333,2,"Ja",NA,1089.55,71925,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42,86,79,44,38,56,44,49,16,15,38,42,97,98,81,73,96,48,90,1,2,2,0
1052,0,"xc38b71lo0xx5br6",3,"2024-03-31T11:34:29Z","lucky",4,2,1,4,0,2,3,1,3,3,2,3,4,3,3,1,1,2,1,3,3,4,1,4,4,25,"female","Abgeschlossene Berufsausbildung","Berufstätig",11,3.333333333333333,1.666666666666667,2.333333333333333,"Ja",NA,1559.45,173662,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,97,19,35,28,16,69,46,99,31,49,36,76,94,31,5,44,92,73,76,63,4,3,3,1
1053,0,"9a667zpfldy2sdg1",3,"2024-03-31T11:43:05Z","unlucky",3,3,4,4,2,2,4,3,3,2,4,3,3,4,2,2,1,3,4,5,1,4,3,4,4,26,"female","Abgeschlossene Berufsausbildung","Berufstätig",4,3,3.166666666666667,3,"Ja","Münzwurf und Farben?",1564.65,74200,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,80,8,19,81,68,94,25,97,82,59,94,85,88,66,59,56,98,20,63,55,2,1,0,1
149,0,"v3g3134r51016632",NA,"2024-03-31T12:28:30Z","lucky",2,4,2,3,0,1,3,1,4,1,3,2,3,3,0,2,0,3,0,1,2,3,1,5,1,24,"female","Fach- oder Hochschulreife (Abitur)","Student/in",8,1.833333333333333,2,1.5,"Ja",NA,1580.75,56622,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,98,24,89,78,40,60,63,36,94,98,33,52,61,37,31,83,28,70,66,76,2,1,4,1
1054,0,"dumfu9qb0ybxw1sh",3,"2024-03-31T12:37:20Z","lucky",3,4,4,3,0,4,3,3,4,2,4,4,4,4,3,4,2,3,2,3,5,3,1,2,5,29,"female","Fach- oder Hochschulabschluss","Berufstätig",10,3,3.833333333333333,3,"Ja",NA,1486.3,48176,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,96,55,51,99,89,81,92,9,91,0,85,7,94,79,27,35,29,87,4,13,2,2,2,4
150,0,"6892",NA,"2024-03-31T13:35:11Z","unlucky",2,4,2,4,0,3,4,2,3,2,3,4,4,3,2,2,3,3,2,4,3,3,4,5,3,18,"female","Fach- oder Hochschulreife (Abitur)","Student/in",7,3,2.5,3,"Ja","Nein nicht wirklich :)",1907.5,66124,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,61,14,22,13,92,36,67,52,4,80,59,98,46,76,96,4,38,50,42,67,3,2,0,2
809,0,"xerk3jkhxcb1al5d",2,"2024-03-31T14:47:17Z","unlucky",2,3,2,3,2,2,2,1,3,2,1,2,4,2,2,1,0,1,1,0,1,2,1,4,4,43,"male","Abgeschlossene Berufsausbildung","Berufstätig",9,2.166666666666667,1.5,0.833333333333333,"Ja",NA,1294.8,88758,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47,22,16,25,24,39,4,54,21,88,71,2,78,54,78,62,57,59,1,48,4,3,1,1
151,0,"4l8kvyh4ca07bvnu",NA,"2024-03-31T15:14:46Z","lucky",1,4,2,1,0,4,0,4,4,2,4,3,4,3,2,4,0,0,0,0,1,0,3,5,4,28,"male","Fach- oder Hochschulabschluss","Student/in",13,1.5,3.5,0.166666666666667,"Ja",NA,1852.85,81121,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,53,47,97,12,4,60,60,52,20,88,24,35,99,68,49,73,5,37,4,1,4,2,3,4
1055,1,"mq2g9a99rzsfq2s9",3,"2024-03-31T15:21:17Z","unlucky",1,4,2,3,1,2,1,2,4,2,2,1,2,2,1,2,1,2,1,1,3,1,3,5,3,22,"other","Other","Employed",10,1.5,2,1.5,"Yes","The wording at time seemed a bit odd, but it appears to be because English isn’t the first language of the person who made the study. ",1289.55,51683,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,99,57,88,91,29,32,75,3,99,18,40,39,66,3,84,7,15,5,42,32,1,3,2,4
1056,0,"aq1kkm3cxtex1rx3",3,"2024-03-31T16:10:24Z","unlucky",1,4,3,1,0,2,1,2,3,1,4,3,3,4,1,3,1,1,2,4,1,0,1,3,4,26,"female","Fach- oder Hochschulabschluss","Student/in",5,1.333333333333333,3,1.5,"Ja",NA,1552.5,54558,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,86,44,70,15,15,62,71,51,27,52,84,73,71,13,55,13,81,52,90,64,2,1,1,1
1057,1,"vr5jpjsrvvozwehv",3,"2024-03-31T17:04:52Z","lucky",2,3,2,4,2,1,2,1,2,3,1,3,2,1,3,1,3,2,1,1,1,1,3,4,3,33,"female","University degree","Employed",12,2.833333333333333,1.166666666666667,1.5,"Yes","I am suspicious that the study was rigged to have me win the coin toss more than lose.",1258.6,34635,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,53,93,80,28,97,87,92,38,42,12,69,46,79,93,38,57,13,12,48,3,2,2,5
1058,1,"6o1c9kucm4zm854v",3,"2024-03-31T17:07:01Z","lucky",1,4,2,1,1,1,0,2,3,1,1,2,3,2,1,1,4,2,1,2,4,3,4,4,3,19,"female","General qualification for university entrance","Student",13,1,1.5,2.666666666666667,"Yes",NA,3101.2,103764,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,47,62,5,63,1,37,30,50,3,60,76,56,54,25,53,61,7,60,56,96,3,4,4,2
152,0,"udqo002j8xn3yb4s",NA,"2024-03-31T18:54:52Z","unlucky",3,3,3,3,1,3,2,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,3,4,5,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",9,2.333333333333333,2.833333333333333,2,"Ja",NA,1466.9,78960,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,39,98,28,94,73,6,28,21,91,3,77,94,11,98,52,61,25,78,23,41,2,4,1,2
1059,0,"k90lksrbvk7j9xls",3,"2024-03-31T18:57:48Z","unlucky",3,4,3,3,1,3,3,4,3,2,3,3,3,3,2,3,1,3,3,4,2,4,3,3,4,32,"female","Fach- oder Hochschulabschluss","Berufstätig",7,2.666666666666667,3.166666666666667,2.833333333333333,"Ja",NA,1351.2,44430,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99,2,6,86,34,97,28,60,99,65,12,67,48,18,13,58,69,53,40,78,3,1,3,0
811,0,"sbneduww1y7u69ec",2,"2024-03-31T19:39:44Z","lucky",3,3,4,4,1,4,4,4,3,1,4,3,3,4,2,4,4,4,3,3,4,4,1,NA,5,89,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",13,2.833333333333333,4,3.666666666666667,"Ja",NA,5276.1,218842,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,41,31,13,29,37,95,67,97,82,51,87,22,28,96,1,24,5,75,14,26,5,1,3,4
153,0,"423ha8anhwkeqozx",NA,"2024-03-31T19:42:17Z","lucky",2,4,3,2,0,3,2,3,3,3,3,2,4,4,1,2,0,1,1,0,1,1,1,5,5,29,"male","Fach- oder Hochschulabschluss","Berufstätig",10,2,3,0.666666666666667,"Ja",NA,1179.65,139745,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,39,40,20,58,52,73,58,82,66,24,89,25,72,45,80,93,93,16,68,77,5,2,2,1
1339,0,"0hzy7pk02lz2gbxr",5,"2024-03-31T19:43:16Z","lucky",0,4,4,0,0,4,0,0,4,4,3,2,3,4,1,0,1,1,2,1,3,3,1,5,4,22,"male","Fach- oder Hochschulreife (Abitur)","Student/in",14,1.166666666666667,2.5,1.833333333333333,"Ja","Nein, aber die Animation des Münzwurfes hätte kürzer sein können",959.4,152454,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,93,5,36,85,33,13,77,88,8,7,99,42,16,44,14,62,12,19,24,0,3,3,4,4
812,0,"p722zd026895f94k",2,"2024-03-31T19:54:01Z","unlucky",0,0,4,0,0,4,0,4,0,4,4,0,0,4,4,4,0,4,0,0,0,5,2,3,5,60,"female","Mittlere Reife","Berufstätig",9,1.333333333333333,4,1.5,"Ja","In der Studie wird angesprochen, ob wir selbst beeinflussen, was um uns passiert, oder ob wir den Umständen ausgeliefert sind und einfach Pech haben, wenn unsere Lebensumstände nicht gut sind. Meine Antworten können widersprüchlich erscheinen, weil ich nicht an Glück und Pech glaube, jedoch glaube ich, dass ich meine Zukunft bzw. Lebensumstände weitgehend beeinflussen kann und das Glück finden (nicht haben) und außerdem habe ich die Macht bzw. die Möglichkeit, schwierige Umstände als positiv anzusehen. Auch finde ich dass es krasse Ungerechtigkeiten auf der Welt gibt, diese haben aber einen Ursprung in unser (kollektives) Denken und so bekommen wir letztendlich das, was wir selbst verursachen. Scheint auch erstmal widersprüchlich. Es kommt darauf an, von welcher Seite man das betrachtet. Danke. ",2111.25,136672,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,77,66,46,76,9,13,72,3,78,82,10,12,78,85,78,0,96,32,7,34,1,2,2,4
813,0,"4bgrswg46lkqe1ga",2,"2024-03-31T20:29:03Z","unlucky",3,2,3,3,2,3,2,3,3,2,3,3,3,3,2,2,2,3,4,4,2,2,2,1,4,41,"female","Abgeschlossene Berufsausbildung","Berufstätig",6,2.5,2.833333333333333,2.833333333333333,"Ja","Ich glaube dass die Ergebnisse der Münze nicht Zufallsgeneriert sind ",2050.8,48205,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,40,43,86,0,53,19,50,11,58,67,81,76,78,96,63,6,41,40,17,1,1,2,0,3
