"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","chance1","chance2","chance3","chance4","chance5","influence1","influence2","influence3","influence4","Alltag","Kenntnis","Aktivitäten","Ausbildung","Strategie","StrategieText","Roulette","input0","input1","input2","input3","input4","input5","input6","input7","input8","input9","input10","input11","input12","input13","input14","input15","input16","input17","input18","input19","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","BF"
1704,0,"jad56a5g2gj94pxm",21,"2024-06-17T05:43:50Z","lucky",2,3,2,2,1,2,2,2,4,3,2,2,3,2,2,2,4,0,0,4,2,0,0,0,0,4,5,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,44,"male","Fach- oder Hochschulabschluss","Berufstätig",11,2.166666666666667,2,"Ja","Die Fragen zur Existenz von Glück im ersten Teil fand ich komisch - ich glaube daran, dass man a posteriori Glück/Pech haben kann, und empfinde da auch als solches, aber Glück ist dann eher eine Beschreibung eines Ereignisses, keine Eigenschaft die eine Person a Priori haben kann, die zukünftige Ereignisse beeinflusst. In den fragen werden diese beiden Aspekte etwas vermischt..",1422,67205,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,53,38,21,42,91,86,63,70,71,96,57,28,15,58,77,54,69,2,68,45,0.20249668615885633
1705,0,"wyoqdotwefuz61de",21,"2024-06-17T05:55:12Z","lucky",2,4,3,4,0,2,3,2,4,3,1,2,4,2,1,2,4,3,1,2,1,3,3,4,4,2,1,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,30,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",9,2.5,2,"Ja",NA,1753.9,81116,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,77,75,59,78,37,13,98,12,93,18,67,49,94,56,64,89,20,62,69,34,0.20828555799455709
1706,0,"daglhbv6xaw7f14c",21,"2024-06-17T05:58:47Z","lucky",2,3,3,3,1,3,3,3,3,3,2,1,4,3,2,3,4,2,2,1,4,3,3,3,3,4,4,4,"Teil des Studiums (z.B. Psychologie)","Ja","Nur auf eine von zwei möglichen Optionen setzen ","beide sind gleich wahrscheinlich",0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,49,"male","Fach- oder Hochschulabschluss","Arbeitssuchend",9,2.333333333333333,2.833333333333333,"Ja","Der freundlich-jugendliche Umgangston ",1944.7,222601,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,64,31,48,4,2,1,56,87,66,81,92,37,82,69,91,0,80,70,72,9,0.21433276889857764
1707,0,"ffb4azzzbfbfgdld",21,"2024-06-17T05:59:52Z","lucky",3,4,4,3,0,4,1,4,1,3,2,4,2,4,4,4,4,2,1,0,3,4,4,4,3,3,1,4,"Gymnasialniveau","Nein",NA,"rot ist wahrscheinlicher",1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,49,"female","Fach- oder Hochschulabschluss","Berufstätig",13,3,3.666666666666667,"Ja",NA,2441.7,142983,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,50,88,53,15,7,35,24,74,2,33,63,92,90,25,90,34,31,11,55,83,0.21219163537301752
1247,0,"e271ayodgnrmlzvh",17,"2024-06-17T06:02:37Z","lucky",3,4,3,3,0,4,4,3,3,3,3,3,4,4,3,3,3,3,1,1,1,1,3,3,3,2,4,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,"female","Abgeschlossene Berufsausbildung","Berufstätig",11,3.166666666666667,3.333333333333333,"Ja",NA,1624.3,94326,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,41,6,34,60,88,75,7,34,79,10,4,10,37,66,29,74,82,92,95,3,0.21419022241292224
1708,0,"0rrxfomlfhj29zo2",21,"2024-06-17T06:27:50Z","lucky",3,4,2,3,3,3,3,3,3,1,2,0,4,2,0,2,4,0,0,4,0,0,2,0,0,5,5,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","Immer kopf","beide sind gleich wahrscheinlich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",12,1.666666666666667,2.333333333333333,"Ja",NA,977.3,150891,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,40,74,13,56,2,19,35,57,94,96,72,78,14,75,90,36,85,55,40,3,0.2141198847057656
810,1,"l6jlbzoal834l7l6",11,"2024-06-17T06:41:19Z","lucky",3,4,2,3,0,2,3,2,4,3,2,3,4,2,3,2,3,2,2,1,3,3,3,3,3,1,1,1,"High school level","No",NA,"red is more probable",1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,36,"female","University degree","Employed",13,3,2,"Yes",NA,3938.85,217726,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,66,41,67,40,24,83,17,43,49,50,92,44,93,81,45,40,95,35,34,47,0.21198111445211754
811,0,"dfrh1qyno3lvcoen",11,"2024-06-17T06:42:02Z","lucky",0,2,3,0,2,3,1,1,2,0,1,0,3,3,0,1,4,0,0,4,0,0,1,1,0,4,4,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja",NA,"beide sind gleich wahrscheinlich",1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,57,"male","Fach- oder Hochschulabschluss","Berufstätig",11,0.166666666666667,2,"Ja",NA,6707,226118,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,28,32,53,67,70,31,65,17,87,24,23,25,86,51,95,68,37,69,70,0.2139777620428933
323,0,"m481cn65zgw7y63j",4,"2024-06-17T06:54:41Z","lucky",1,4,2,1,3,2,1,2,4,2,2,2,3,2,1,3,3,1,3,4,4,3,1,1,1,4,3,3,"Mittel/Realschulniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,18,"male","Mittlere Reife","Auszubildende/r",13,1.333333333333333,2.166666666666667,"Ja","Was hat die Farbe mit Wahrscheinlichkeiten zu tun?",1382,101481,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,32,64,44,32,75,8,53,18,53,99,23,43,71,90,64,68,41,0,25,22,0.21184068101643747
1248,0,"kuh3m0exfl0gv9ff",17,"2024-06-17T07:12:21Z","lucky",4,4,3,4,2,4,4,4,2,4,3,3,3,3,0,3,4,1,1,3,3,4,0,1,0,4,3,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,47,"male","Fach- oder Hochschulabschluss","Berufstätig",13,3.166666666666667,3.333333333333333,"Ja","Wie passt die Farbfrage zu den anderen Fragen?",2648.65,162204,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,57,79,7,21,41,25,61,7,68,91,77,40,12,25,58,95,54,74,44,44,0.20973631706603338
1709,0,"lksq5dqh5x60a3mt",21,"2024-06-17T07:39:26Z","lucky",4,3,3,4,1,4,4,4,3,3,3,3,3,3,4,4,3,2,2,1,3,3,3,3,0,3,1,1,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,65,"female","Fach- oder Hochschulabschluss","Rentner/in",14,3.666666666666667,3.5,"Ja","nein",4805.1,167646,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,13,51,8,80,69,32,21,0,83,22,25,32,78,17,45,65,38,14,81,59,0.2056904819688508
324,1,"q77ublkjj1rd5yx1",4,"2024-06-17T08:10:46Z","lucky",3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,2,2,2,2,3,1,3,3,1,3,3,3,2,"No","No",NA,"both are equally probable",1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,76,"male","University degree","Retired",14,3,2.5,"Yes",NA,5641.85,587074,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,34,87,46,58,85,33,37,64,74,33,95,18,61,14,15,19,57,51,8,8,0.2017668591658357
1755,0,"fubbr14duuy84e49",22,"2024-06-17T08:31:12Z","lucky",2,3,2,3,4,2,3,1,3,3,1,1,3,1,3,3,3,1,3,1,3,3,2,2,2,4,4,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,22,"female","Fach- oder Hochschulabschluss","Psychologiestudent/in an der LMU",15,2.5,1.666666666666667,"Ja",NA,1057.5,44748,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,22,58,50,1,31,8,32,79,4,16,74,52,48,74,54,13,21,22,68,87,0.19613443103215705
325,1,"lbtupwtgo1ctf3ab",4,"2024-06-17T08:31:34Z","lucky",4,3,4,4,1,4,3,3,3,2,3,3,3,4,3,2,3,2,1,1,2,3,2,2,0,3,1,1,"No","No",NA,"both are equally probable",0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,79,"female","University degree","Retired",10,3.166666666666667,3.333333333333333,"Yes","NO",2087.5,115137,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,57,93,85,84,65,20,17,95,96,94,47,20,47,23,42,90,51,76,65,53,0.19975397571589393
1756,0,"eup89a2togwl5roc",22,"2024-06-17T08:48:57Z","lucky",2,3,3,1,0,3,1,1,3,2,1,1,3,3,1,1,3,1,3,3,1,2,1,2,1,2,2,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",12,1.333333333333333,2,"Ja",NA,1363.9,50361,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,86,11,66,32,95,37,5,43,83,54,81,91,56,17,39,51,52,78,54,80,0.19968826616492352
1757,0,"wh7cw6qky8uva7y4",22,"2024-06-17T08:49:12Z","lucky",3,4,3,3,1,3,3,3,3,3,2,3,3,3,2,3,3,3,1,3,2,1,3,1,2,2,3,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,27,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.833333333333333,2.833333333333333,"Ja",NA,1678.65,44573,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,61,26,99,39,93,80,22,74,11,50,77,66,27,46,12,38,47,29,52,50,0.19776962468053344
1758,0,"k5gg17760rdv9gn6",22,"2024-06-17T08:49:54Z","lucky",3,4,2,3,1,3,3,3,4,3,1,2,4,3,3,2,3,3,3,3,1,2,2,3,1,4,3,3,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","Irgendwann abgewechselt, da es am meisten Sinn gemacht hat","beide sind gleich wahrscheinlich",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,28,"female","Fach- oder Hochschulreife (Abitur)","Student/in",11,2.833333333333333,2.333333333333333,"Ja",NA,1182.9,42269,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,22,80,8,82,77,52,37,88,87,0,66,5,81,27,7,85,59,21,50,67,0.19955763508933055
1710,0,"aokrfmo3l9tgoku3",21,"2024-06-17T08:52:26Z","lucky",1,4,4,1,1,4,1,0,4,1,1,1,4,4,1,0,4,0,0,0,0,2,4,3,3,1,2,2,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Kopf, weil die Chancen bei jedem Wurf 50:50 stehen","beide sind gleich wahrscheinlich",1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,38,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",9,1,2.166666666666667,"Ja",NA,1525.5,150676,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,35,82,73,44,88,96,66,97,14,85,7,95,65,48,37,44,29,90,0,76,0.20521450268167435
1759,0,"0c5cs43plot1muym",22,"2024-06-17T08:52:51Z","lucky",3,3,2,3,1,2,3,2,3,3,1,3,4,2,3,2,3,3,1,1,3,3,3,3,1,4,4,2,"Teil des Studiums (z.B. Psychologie)","Ja",NA,"rot ist wahrscheinlicher",1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,32,"male","Abgeschlossene Berufsausbildung","Student/in",14,3,1.833333333333333,"Ja","Ich hatte zunächst das Gefühl, dass die Ergebnisse der Münzwürfe nicht zufällig sind, weil ich zu Beginn so viele richtige Treffer hatte. Mit der Dauer des Experiments hat sich dieser Eindruck aber relativiert.
Nach der Durchführung des Experiments waren selbstwirksamkeitsfördernde Gedanken präsent. Im Alltag wird der ""Zufall"" durch so viele Variablen beeinflusst, dass die wahrgenommene Selbstwirksamkeit das ""Glück"" beeinflussen kann, wenn auch teilweise nur in Nuancen. Ich bin mir aber nicht sicher, ob diese Gedankengänge als unmittelbare Reaktion auf das Experiment aufgetreten sind oder das Ergebnis allgemeiner kognitiver Vorgänge durch die gedankliche Beschäftigung mit dem Prinzip Zufall im Laufe des Experiments sind.",2088.1,73751,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,59,10,44,28,19,37,85,55,67,95,7,95,68,58,20,91,1,35,33,0.20130771798218655
1760,0,"9sep30kr2x79ovv5",22,"2024-06-17T08:52:58Z","lucky",2,4,4,2,0,4,2,4,4,2,4,4,4,4,2,4,2,2,3,3,4,4,4,4,4,4,3,3,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.333333333333333,4,"Ja",NA,1405.9,37024,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,24,62,26,91,11,60,86,15,45,30,4,1,85,29,69,55,31,43,95,45,0.19936542003481997
1761,0,"k6natrvmt695q113",22,"2024-06-17T08:53:53Z","lucky",1,3,4,1,1,3,1,1,3,1,1,1,3,3,1,1,3,0,0,3,0,0,0,0,0,4,3,2,"Teil des Studiums (z.B. Psychologie)","Ja","Kopf for the win","beide sind gleich wahrscheinlich",0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,26,"male","Fach- oder Hochschulabschluss","Berufstätig",11,1,2.166666666666667,"Ja",NA,929.75,52007,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,90,83,89,85,13,82,3,4,93,4,87,59,31,28,5,50,87,9,85,29,0.20117622227546353
1762,0,"5k97rau6d0nnlv9l",22,"2024-06-17T08:54:00Z","lucky",2,3,4,4,1,3,3,2,4,3,1,1,3,3,3,2,3,2,2,3,3,3,3,1,3,4,5,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,22,"male","Fach- oder Hochschulabschluss","Student/in",11,2.666666666666667,2.5,"Ja",NA,8636.8,92777,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,95,67,12,0,89,59,87,16,25,29,73,89,42,47,50,67,38,95,77,22,0.20301371086007478
1763,0,"ycdplfpfa1m9h3q3",22,"2024-06-17T08:57:57Z","lucky",2,4,4,4,0,4,3,4,4,2,4,4,4,4,4,4,2,4,0,4,0,0,4,0,4,3,4,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,24,"female","Fach- oder Hochschulabschluss","Student/in",10,3.166666666666667,4,"Ja",NA,1417.2,64971,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,74,86,64,53,4,34,63,97,65,9,25,2,78,96,22,38,96,44,44,67,0.20683748962276052
1764,0,"mhkhrghv2bpgqhuj",22,"2024-06-17T09:00:47Z","lucky",3,3,3,3,1,3,3,2,3,2,2,3,3,3,3,2,2,2,2,3,2,1,2,1,1,3,3,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,25,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.833333333333333,2.5,"Ja",NA,1217.1,46537,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,43,64,22,17,65,1,98,47,27,99,89,91,22,90,29,75,60,53,62,17,0.21077498086453564
1765,0,"82j9v8bpfgcc9y37",22,"2024-06-17T09:00:50Z","lucky",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,4,4,4,3,3,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,2,2,"Ja",NA,1210.55,15596,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,33,1,91,89,20,28,26,48,56,37,93,70,57,20,58,97,0,66,31,95,0.20868853595805242
1766,0,"e3kyokfzlwoouvp4",22,"2024-06-17T09:00:50Z","lucky",3,3,2,3,3,2,2,2,3,3,2,2,3,3,2,2,3,2,1,1,2,1,3,2,2,3,4,1,"Teil des Studiums (z.B. Psychologie)","Nein","Zufall; 50:50-Wahrscheinlichkeit; beeinflussung da kopf unter ""gewonnen"" war","beide sind gleich wahrscheinlich",1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,29,"female","Fach- oder Hochschulabschluss","Berufstätig",13,2.5,2.166666666666667,"Ja","Ich finde es ungünstig, dass bei dem Münzspiel das gewonnen über dem Kopf ist",1752.6,45820,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,44,97,41,92,56,11,11,38,17,97,73,20,79,68,55,75,30,41,1,0.2066337928685156
1768,0,"9peurdhabadcdm1h",22,"2024-06-17T09:03:11Z","lucky",0,4,4,0,0,2,0,2,4,2,0,2,4,2,1,2,4,0,0,4,1,0,0,0,0,3,5,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,26,"male","Fach- oder Hochschulabschluss","Student/in",11,0.833333333333333,2,"Ja",NA,1072.05,55319,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,59,39,70,71,63,74,55,17,32,49,24,62,13,59,81,9,77,81,88,34,0.20855209384972018
1769,0,"f6ug3urmddegjbom",22,"2024-06-17T09:06:03Z","lucky",3,3,3,3,1,4,3,2,2,3,1,2,3,3,3,2,3,2,1,1,1,3,2,3,3,3,4,1,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"rot ist wahrscheinlicher",1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,24,"female","Fach- oder Hochschulabschluss","Student/in",15,2.833333333333333,2.5,"Ja",NA,1569.2,69176,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,39,19,38,30,81,63,10,3,82,57,58,18,39,3,37,0,97,4,16,66,0.2026169807177372
1770,0,"mhn6gn381vcw15zo",22,"2024-06-17T09:06:24Z","lucky",3,4,3,4,1,3,3,3,3,3,2,3,3,4,3,3,3,2,0,2,3,2,3,3,3,4,4,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,24,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,3.166666666666667,3,"Ja",NA,1038.95,31958,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,92,24,49,71,95,31,74,57,65,51,0,5,83,6,27,90,69,71,73,20,0.2064282167455785
1771,0,"kk314yxyk6hl4wmo",22,"2024-06-17T09:08:14Z","lucky",4,4,3,4,1,3,4,3,4,4,3,4,4,4,4,3,2,3,1,1,0,3,3,2,3,3,1,1,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",13,4,3.166666666666667,"Ja","nein",1943.35,36702,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10,67,78,94,67,15,39,14,4,65,15,56,48,3,93,66,0,40,56,10,0.2044086555843505
1772,0,"e5pgvkyo8qy4r2ou",22,"2024-06-17T09:08:26Z","lucky",2,3,2,3,2,2,3,3,2,2,2,2,3,2,2,3,2,2,2,4,2,1,0,1,0,3,2,2,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Kopf","beide sind gleich wahrscheinlich",0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,45,"female","Fach- oder Hochschulabschluss","Student/in",12,2.333333333333333,2.333333333333333,"Ja",NA,1029.2,68034,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,82,72,65,64,12,36,9,33,50,4,81,40,41,40,91,57,92,53,37,73,0.20434233849666505
1773,0,"xjmysu904vj3y839",22,"2024-06-17T09:08:32Z","lucky",0,3,3,2,2,3,1,3,3,2,3,0,4,3,0,3,4,2,2,2,1,0,0,0,0,4,4,4,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"male","Fach- oder Hochschulabschluss","Berufstätig",7,0.833333333333333,3,"Ja",NA,1363.85,71616,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,83,19,85,72,64,60,63,77,69,30,69,75,73,26,86,12,91,15,9,0.21430771796762882
