"ï..CASE","STARTED","self","Geschlecht","Alter","Orientierung","IN03_41","IN03_42","IN03_43","IN03_44","IN03_45","IN03_46","IN03_47","IN03_48","IN03_49","IN03_50","IN03_51","IN03_52","IN03_53","IN03_54","IN03_55","IN03_56","IN03_57","IN01_01","IN01_02","IN01_03","IN01_04","IN01_05","IN01_06","IN01_07","IN01_08","IN01_09","IN01_10","IN01_11","IN01_12","IN01_13","IN01_14","IN01_15","IN01_16","IN01_17","IN01_18","IN01_19","IN01_20","IN04_21","IN04_22","IN04_23","IN04_24","IN04_25","IN04_26","IN04_27","IN04_28","IN04_29","IN04_30","IN04_31","IN04_32","IN04_33","IN04_34","IN04_35","IN04_36","IN04_37","IN04_38","IN04_39","IN04_40","IN02_21","IN02_22","IN02_23","IN02_24","IN02_25","IN02_26","IN02_27","IN02_28","IN02_29","IN02_30","IN02_31","IN02_32","IN02_33","IN02_34","IN02_35","IN02_36","IN02_37","IN05_01","IN05_02","IN05_03","IN05_04","IN05_05","IN05_06","IN05_07","IN05_08","IN05_09","IN05_10","IN05_11","IN05_12","IN05_13","IN05_14","IN05_15","IN05_16","IN05_17","IN05_18","IN05_19","IN05_20","Ziele","IntimitÃ.t_Bindung","Geselligkeit","Anderen_helfen","Hilfe_bekommen","Anerkennung_WertschÃ.tzung","Ãœberlegensein_Imponieren","Autonomie","Leistung","Kontrolle","Bildung_Verstehen","Glauben_Sinn","Leben_auskosten","Selbstvertauen_Selbstwert","Selbstbelohnung","Alleinsein_Trennung","GeringschÃ.tzung","Erniedrigung_Blamage","VorwÃ.rfe_Kritik","AbhÃ.ngigkeit_Autonomieverlust","Spannungen","sich_verletzbar_machen","Hilflosigkeit_Ohnmacht","Versagen","INK_AnnÃ.herung","INK_Vermeidung","INK_GES","IAT","Ink_hoch","bf","BF"
739,"10/25/2018 9:21:58",6,2,39,3,3,3,2,3,2,5,4,3,1,4,5,4,2,1,5,5,3,4,4,3,4,2,4,5,4,4,3,4,5,4,4,3,3,3,4,4,1,5,4,5,3,4,5,4,2,3,5,4,4,5,4,4,2,5,3,4,2,1,1,2,1,1,1,1,3,3,3,3,3,1,3,3,3,3,3,4,4,2,2,2,1,2,3,2,3,3,3,3,3,2,3,1,2,4,"Herauszufinden, ob PrÃ¤ferenzen im Klang mit dem psychischen Zustand und/oder Faktoren wie Alter/Geschlecht/Orientierung zusammenhÃ¤ngen. Oder nehmen Fragen zur Person EinfluÃŸ auf die (selektive)  Wahrehmung von WÃ¶rtern, die danach gezeigt werden.",3.4,2.5,1,4,2,2.75,2.75,2.75,2.75,2,1.75,1.4,3.25,1.33333333333333,3,2,1.5,2.66666666666667,2.6,1.25,3.33333333333333,2.25,3,2.40238095238095,2.4,2.40119047619048,1.00827685067715,1,5.413291746509097,5.413290341668726
741,"10/25/2018 12:25:25",8,1,53,1,4,4,3,3,3,3,5,3,5,4,4,4,4,2,4,4,4,3,3,3,3,3,4,3,3,1,3,4,4,3,2,1,3,2,3,3,4,4,4,2,4,5,3,3,4,3,2,3,3,4,4,3,4,2,5,4,2,2,4,2,3,1,2,4,4,3,2,2,3,4,4,2,1,1,4,2,2,4,2,3,4,3,3,3,3,3,3,4,2,3,4,1,1,1,"keine Ahnung",3.2,3,2,2.75,2,3,3.25,2.25,2.5,3.25,2,2.4,2.25,4,2,1.6,1.75,3.33333333333333,2.8,3.75,3,3.5,3,2.70357142857143,2.74814814814815,2.72585978835979,0.202977362544124,1,6.680070520984354,6.680069241570673
742,"10/25/2018 12:25:26",3,2,20,1,4,3,2,5,3,2,4,4,2,2,2,3,4,3,4,4,3,4,4,3,4,2,3,2,3,4,3,3,4,4,2,2,3,4,2,3,1,4,4,4,2,2,4,2,3,4,4,4,4,3,4,4,2,3,4,4,1,2,2,1,2,3,2,1,3,2,2,2,3,3,3,4,2,2,2,3,2,2,3,2,3,2,2,2,1,1,2,2,3,1,3,2,2,1,"Einen Zusammenhang zwischen emotionalem Zustand und Musikwahrnehmung zu untersuchen.",4.2,2,2.75,3.5,2.25,2.75,1.75,2.5,2.25,3.5,3.75,2.2,3.25,3,2.6,2,2,1.66666666666667,1.6,2.25,2.66666666666667,2.75,2,2.83214285714286,2.17037037037037,2.50125661375661,0.487455653066674,1,5.564422199335553,5.564420788315496
743,"10/25/2018 12:25:54",4,1,20,1,3,4,4,4,2,5,4,4,4,3,4,2,3,4,4,3,2,4,3,4,4,3,3,2,2,4,3,4,5,3,3,4,4,4,3,4,4,4,4,4,2,3,4,4,2,3,4,4,3,5,4,3,3,2,4,4,4,2,3,4,2,3,2,2,4,2,3,3,4,4,3,4,3,2,4,4,4,4,2,3,4,4,2,3,3,3,4,4,5,3,4,2,2,2,"angenehme und unangenehme Situationen mit Charakter in Verbindung zu bringen",2,2.75,2,2,2,3.5,2,2.75,2.25,2.25,3.5,2,3.5,3,3.2,2.2,3.25,3.66666666666667,2.8,3.25,4,3.5,3,2.53571428571429,3.20740740740741,2.87156084656085,0.43068271368267,1,5.117575912359139,5.117574633084375
744,"10/31/2018 8:21:45",5,1,18,1,3,2,4,4,2,5,5,5,4,4,5,3,4,4,5,4,3,5,2,4,4,3,4,2,3,4,3,4,4,5,4,1,3,3,4,4,1,4,4,4,2,2,4,3,2,4,5,4,2,5,5,5,3,4,4,3,1,2,2,2,1,1,2,2,3,3,2,3,3,3,2,2,4,2,2,4,3,2,3,2,2,2,3,3,2,4,2,1,4,1,4,2,1,1,"beeinflussung von musik auf unsere emotionen",4.4,1.25,1.5,2,1.5,3.5,2.25,3,2.25,1.75,3.25,1.8,3.25,2,3.6,1.8,1.75,1.66666666666667,1.4,2.5,3.33333333333333,2,3.25,2.40714285714286,2.36666666666667,2.38690476190476,-0.0351467957358009,1,5.118094495490105,5.118093080965941
745,"10/31/2018 9:19:21",2,1,44,1,4,5,4,3,2,4,4,4,4,3,2,2,3,4,4,2,4,2,4,4,4,4,4,4,4,4,2,4,5,4,4,5,2,2,4,4,2,2,4,4,4,3,4,4,3,4,5,5,4,2,4,5,3,5,4,2,5,2,2,2,2,4,2,4,4,2,2,2,5,2,2,2,2,2,4,5,4,2,2,2,3,4,2,4,2,2,4,4,4,2,5,1,1,2,"vorgegebener Klang mit eigenen Bewertungen zu beeinflussen",1.8,1.75,4,2,2,3,2.75,2.25,3.75,1.75,3,1.6,2.25,1.66666666666667,3,1.8,2.75,3.33333333333333,2.4,3.25,4.66666666666667,2,2.5,2.39761904761905,2.85555555555556,2.6265873015873,0.555910949904209,1,3.946239389811321,3.9462381225076735
746,"10/31/2018 9:19:36",5,2,20,1,4,4,3,4,3,4,4,4,2,3,4,3,2,2,4,4,1,3,3,2,4,1,4,5,4,4,3,4,4,4,2,4,3,4,4,5,3,4,4,3,1,2,4,1,1,4,4,3,4,4,3,4,3,4,4,2,1,2,3,2,3,1,1,2,4,2,2,4,1,3,4,2,4,2,4,2,4,2,3,1,4,2,2,3,1,1,4,4,4,3,1,1,3,2,"unbewusste wahrnehmung",3.4,2,2,3,2.25,2.5,2,2.5,3.5,2.75,2.75,2.2,4.75,3,3,2,1.5,3.66666666666667,2.2,3,2,2.75,2.75,2.75714285714286,2.54074074074074,2.6489417989418,0.140021171063958,1,3.946093823358146,3.9460925537832585
747,"10/31/2018 9:19:37",5,1,19,1,4,4,3,4,2,3,3,2,2,3,3,3,3,3,2,3,2,4,4,3,2,3,2,3,2,2,3,2,3,2,2,4,3,2,3,4,4,4,4,3,2,1,2,4,2,2,4,2,2,3,3,2,4,3,3,4,4,2,4,2,2,1,2,3,4,3,3,4,4,4,3,3,2,2,2,3,4,3,4,2,1,2,3,4,3,4,3,4,4,2,3,1,2,3,"MusikalitÃ¤t mit bestimmten Charaktereigenschaften zu verknÃ¼pfen",2,4,2.75,3,3.5,3.75,3.25,2,2.5,2.75,3.5,3.8,3.75,3.33333333333333,3.2,2.2,1.5,2.33333333333333,2.8,3,3.66666666666667,3.25,3.75,3.13452380952381,2.85555555555556,2.99503968253968,0.0230518888673377,1,3.945937622141695,3.94593635031571
748,"10/31/2018 9:19:40",6,1,21,1,3,4,3,2,1,2,3,3,2,2,3,2,2,2,3,4,1,4,4,3,5,4,3,3,2,4,3,3,4,3,2,3,3,3,2,4,3,4,4,4,3,3,2,4,2,4,4,2,2,4,3,3,3,2,3,2,3,1,4,2,2,1,2,1,3,4,4,2,3,2,3,3,3,3,3,4,3,4,4,2,2,2,3,2,2,4,3,1,1,1,4,1,2,2,"Aufmerksamkeit",2.6,2.75,2.25,3.25,2.5,4,3,2.5,3.25,3,3.5,3.2,3.75,3.33333333333333,3.2,2.4,1.5,2.33333333333333,1.8,1.75,3.33333333333333,3.5,3,3.06309523809524,2.53518518518519,2.79914021164021,-0.379267987195083,1,4.232378922944993,4.232377643474164
750,"10/31/2018 10:23:47",3,1,21,1,3,3,2,5,3,4,3,4,3,4,3,2,3,2,4,2,4,3,3,3,4,3,3,4,3,5,3,4,5,4,3,3,3,5,4,2,1,2,3,3,3,4,4,3,3,4,4,4,3,3,4,4,3,4,5,4,1,1,3,3,2,2,1,1,3,4,2,3,4,1,3,2,2,1,2,4,4,3,3,2,1,3,2,1,2,2,2,1,3,1,4,1,1,1,"Die Wahrnehmung verschiedener KlÃ¤nge von unterschiedlichen Personen in verschiedenen Lebenssituationen zu testen",3.8,2,3.5,3.75,2.25,3,1,3,2.75,2.25,2.5,2,2.75,2.66666666666667,3.2,1.2,2.25,1.66666666666667,1.6,1,4,2.75,2.5,2.65833333333333,2.24074074074074,2.44953703703704,-0.166589205685375,1,3.613031705276205,3.613031505464374
752,"10/31/2018 11:18:53",6,1,18,4,3,1,3,3,2,4,4,3,3,2,3,3,1,2,2,3,4,4,4,2,4,3,1,2,3,4,3,4,1,3,2,1,2,4,1,2,1,2,4,3,2,1,2,1,4,2,5,1,3,3,4,2,3,2,4,4,1,1,4,1,2,1,1,2,4,4,2,2,2,3,4,5,1,2,2,4,3,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,"Wahrnehmung von KlÃ¤ngen zu erforschen unter BerÃ¼cksichtigung der psychischen Situation",5,3.5,3.25,3.5,2,3.25,2.25,2.5,3.25,2.75,4,4.6,3,3.66666666666667,2.6,1.4,1,2,1.2,2.25,2,3.75,2.25,3.32261904761905,2.05,2.68630952380952,-0.202744029350876,1,3.867459876500297,3.867458599768304
753,"10/31/2018 11:19:57",4,1,18,1,3,1,2,5,2,1,2,3,3,2,1,3,3,1,1,2,3,3,3,4,4,2,4,4,2,5,2,3,4,1,2,1,3,4,2,2,1,2,4,3,3,2,4,1,3,2,5,3,2,3,2,2,1,2,5,2,1,1,2,2,1,1,1,1,3,2,4,3,3,2,4,3,2,1,3,1,3,2,1,1,2,3,1,2,1,1,2,1,4,1,2,1,1,1,"Beeinflussung der GefÃ¼hle durch bestimmte TÃ¶ne oder Begriffe",5,4,4,4,3.25,4,1.25,3.25,3.25,3.5,3.25,2.8,2.75,3.66666666666667,2,1.6,1.75,2,1,1.75,2.66666666666667,2.75,2,3.42619047619048,1.9462962962963,2.68624338624339,0.50894333626608,1,3.5896237924656846,3.5896235853781016
754,"10/31/2018 11:28:11",4,2,24,1,4,4,4,4,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,5,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,2,"Zu erfahren was ich von mir selber halte ?",2.2,1.5,2,2.75,2,2.75,2.25,2,2.25,2,2.75,2.2,2,2,2.4,2,2.25,2.33333333333333,2,2,3,2,2,2.18928571428571,2.22037037037037,2.20482804232804,0.115209503759163,1,3.3374223262974985,3.3374223659998314
756,"10/31/2018 12:32:39",3,1,18,1,4,2,2,4,2,3,3,2,2,1,3,1,2,1,1,1,1,3,2,2,4,4,2,2,3,3,3,4,3,2,1,2,1,4,2,1,1,1,3,2,3,1,2,2,1,3,4,2,2,4,3,3,3,2,4,1,1,2,2,1,2,1,1,1,2,1,1,2,3,2,3,1,3,2,1,3,3,4,5,2,1,1,2,1,2,1,1,1,5,1,4,1,1,2,"Wahrnehmung und Einfluss von KlÃ¤ngen untersuchen",4.4,3.5,3.75,4.5,2.5,3.5,2.25,3,4.25,2.75,4.75,4,4.25,4.33333333333333,3.4,1.4,1,1,1.8,1.25,3.33333333333333,2.5,1.75,3.6952380952381,1.93703703703704,2.81613756613757,0.0853224776978186,1,2.8840774081333613,2.8840785538367526
757,"10/31/2018 12:32:44",5,1,22,1,2,3,3,4,2,2,4,3,3,3,2,3,4,4,3,2,3,3,2,4,5,2,4,3,4,3,4,5,3,3,3,2,3,4,4,5,2,3,3,4,4,4,3,2,3,4,3,4,4,3,4,3,3,4,4,3,1,1,3,1,1,2,1,4,3,2,1,2,4,2,3,2,1,1,2,2,3,1,2,2,1,2,1,2,1,3,2,3,3,1,3,1,1,2,"einfluss von priming auf aussagen",4,2.75,3.5,2.25,1.5,2.5,2.25,3.5,2.75,3.25,2.75,2.6,2.5,2.33333333333333,2,1,1.5,1.66666666666667,1.8,2.25,3.33333333333333,2.25,2.25,2.7452380952381,2.00555555555556,2.37539682539683,NA,1,2.8834218189076752,2.8834229199594397
758,"10/31/2018 12:33:18",5,2,19,1,4,3,4,3,2,4,4,4,3,2,3,2,3,2,4,3,3,4,4,4,4,4,3,3,4,2,3,4,4,5,3,3,4,4,4,3,1,4,4,3,3,3,4,3,3,5,5,4,4,3,4,5,4,3,4,3,1,2,2,1,2,1,1,2,1,2,2,3,3,1,1,4,2,1,2,3,4,2,2,2,3,2,1,2,2,1,2,3,4,1,3,1,1,2,"Aufmerksamkeit/Wahrnehmung/Konzentration/Valenz von WÃ¶rtern",3.8,1.25,2.75,3,2,2.75,2.75,2,2.5,1.75,3.5,2.2,2.75,3,2.6,1.4,1.25,1.66666666666667,2.2,2,3.33333333333333,2.25,1.5,2.57142857142857,2.02222222222222,2.2968253968254,0.282767651117701,1,2.882761716520597,2.8827627745568827
760,"10/31/2018 12:34:24",5,1,18,3,4,2,3,5,4,5,4,3,4,3,3,2,4,2,4,3,1,5,4,5,4,4,3,3,3,3,3,3,4,2,5,1,1,5,5,4,1,4,5,5,3,2,4,2,2,3,5,5,4,4,4,3,4,5,5,5,1,2,4,1,2,3,2,1,4,5,3,4,1,1,3,2,4,2,4,4,4,3,4,3,2,1,3,2,2,4,1,2,5,1,5,1,1,2,"Herauszufinden, ob die persÃ¶nliche Situation und Charaktereinstellung einer Person mit ihrer Wahrnehmung von KlÃ¤ngen zusammenhÃ¤ngt.",4.6,3.25,2.5,2.75,2.25,2.5,1.5,1.75,2.25,1.25,3.5,2,3.25,1,4.4,2,1.5,2,2.2,1.5,3.33333333333333,3,3.75,2.45357142857143,2.63148148148148,2.54252645502646,0.166513869664877,1,2.882097173008772,2.8820981896354962
761,"10/31/2018 12:35:21",4,1,18,1,4,3,4,2,3,2,3,1,3,1,2,1,4,3,2,2,2,3,3,4,4,3,2,3,4,2,3,3,5,2,1,3,2,2,1,3,1,3,4,2,2,1,2,1,4,3,2,1,2,2,3,2,3,2,1,5,1,2,4,5,3,2,3,2,5,5,5,3,1,1,4,3,1,3,1,4,4,4,5,4,2,1,2,2,4,5,1,5,1,1,5,1,2,5,"Bewertung von KlÃ¤ngen in Zusammenhang mit der eigenen PersÃ¶nlichkeit und momentaner Stimmungen aufgrund der Lebenslage",4.2,4,3.75,2.75,2.75,3,4.25,2.5,2.5,4,4.5,3.6,3,4.33333333333333,3.2,3,2.25,1,4.2,1.75,3.33333333333333,3.75,3.75,3.50952380952381,2.91481481481481,3.21216931216931,0.22156470463163,1,2.6930781920326954,2.6930803646213466
767,"11/7/2018 9:33:27",5,1,21,1,4,5,5,4,3,4,4,5,4,3,4,3,3,2,4,4,3,4,4,2,4,3,2,3,3,4,3,4,4,5,2,4,4,4,4,4,5,4,4,2,2,3,4,5,2,5,4,3,3,5,5,5,4,3,3,5,5,2,2,2,2,2,2,1,2,2,1,3,4,2,2,2,2,2,2,2,3,2,3,1,3,3,2,2,2,2,4,2,3,2,5,2,2,2,"hvi se ÃŸiew hcI",1.2,1,1.75,2.25,1.75,3,2.25,2,2,2.25,3,2.6,3.75,3.66666666666667,2.4,1.8,2.25,2.66666666666667,1.8,2,4,2,2.25,2.31904761904762,2.35185185185185,2.33544973544974,0.0994003071979653,1,2.6923459668764784,2.692348062440189
769,"11/7/2018 11:21:10",3,1,20,4,1,1,2,3,1,2,2,3,1,1,2,1,2,1,2,3,2,3,3,2,4,3,3,3,2,4,1,3,3,3,2,1,2,3,2,3,1,3,4,4,2,2,2,2,3,3,3,2,1,3,2,2,2,4,3,2,1,2,4,4,2,4,3,1,4,4,3,3,3,2,3,2,1,3,3,4,4,4,4,1,2,4,4,1,4,4,2,4,3,1,4,1,3,1,"implizites vs explizites selbstbild zu messen",4.8,3.25,3.25,4.25,3.25,4.75,2.75,3.5,3.75,3.5,4.25,3.6,3.75,2.66666666666667,3.2,2.8,3.25,2,2.4,1.5,3.66666666666667,3.25,3.75,3.66547619047619,2.86851851851852,3.26699735449735,0.0974357043405701,1,2.3510044941262005,2.351011333122079
794,"11/13/2018 14:31:58",7,1,22,1,3,4,5,4,3,4,3,3,4,5,3,3,4,4,4,3,3,3,4,4,2,4,3,3,3,2,3,3,5,2,2,5,4,3,5,3,5,3,4,4,3,4,5,5,4,2,5,5,3,3,2,2,3,4,4,4,5,2,3,2,2,3,3,1,2,2,3,4,4,4,3,2,3,3,4,2,4,2,1,2,3,2,2,3,2,3,3,2,3,3,4,2,3,2,"Stimmungslage in Verbindung mit EinschÃ¤tzung von harmonischen und disharmonischen klÃ¤ngen vergleichen",1.2,3.75,3,2,3.5,3,2.75,2.5,2.25,1.5,2.25,1.6,2.5,2.66666666666667,2.2,2.8,2.25,3.33333333333333,2,2.75,4,2.5,2.75,2.46190476190476,2.73148148148148,2.59669312169312,0.55050161479824,1,2.6362466849099793,2.6362491872903258
796,"11/13/2018 15:40:40",4,2,18,1,2,1,3,5,4,5,4,2,2,1,2,4,4,2,5,4,4,4,4,4,3,5,4,5,4,3,3,4,5,2,3,4,2,5,4,2,1,4,5,5,3,3,4,1,3,3,5,2,4,4,2,2,2,4,5,3,1,1,2,1,1,3,1,1,3,2,3,3,2,1,1,2,1,4,1,1,3,1,3,1,1,3,2,1,2,4,1,3,4,2,3,1,1,1,"Zusammenhang zwischen dem HÃ¶ren von KlÃ¤ngen und MissklÃ¤ngen und psychischer Verfasstheit",4.4,3.75,2.5,3.75,2.75,2.25,1.5,2.75,2.75,1.25,2.75,2,2.5,2,2.2,2,2,1.33333333333333,1.6,1,2.66666666666667,1.5,3,2.63571428571429,1.92222222222222,2.27896825396825,-0.15268526564837,1,2.4691466548653755,2.469152817594194
797,"11/13/2018 16:20:41",7,2,22,1,3,4,2,5,3,3,3,2,2,2,1,1,3,2,3,3,2,2,4,2,2,3,1,2,3,4,3,2,2,1,2,2,3,3,3,3,3,3,3,2,2,2,4,4,2,2,4,4,3,1,3,2,3,2,2,2,2,4,4,4,4,4,4,1,4,4,4,4,3,2,5,4,5,4,3,3,3,4,4,2,1,3,4,2,4,4,4,3,5,1,4,1,3,3,"Einfluss von Musik auf Emotionen",3,4.25,4,3.75,3.5,3,2.5,2.75,3.5,2.75,4.25,3.2,4,4,4.2,3.8,3,2.66666666666667,3.2,1.5,3.33333333333333,4.25,4,3.46071428571429,3.32777777777778,3.39424603174603,0.0410206565538298,1,2.7727405566442527,2.772741822895173
799,"11/13/2018 18:18:49",3,1,20,4,3,3,4,4,3,5,4,3,2,3,4,1,4,3,3,4,3,5,4,4,3,4,2,5,3,4,4,4,3,2,2,3,4,3,4,5,1,3,4,4,4,4,3,1,5,4,4,2,4,4,4,3,4,4,3,4,1,2,2,3,1,2,2,1,2,1,1,1,3,2,2,2,3,2,2,2,3,1,1,1,3,4,3,2,2,2,2,1,3,2,4,2,2,1,"Wahrnehmung bestimmter Reize in AbhÃ¤ngigkeit von der eigenen PersÃ¶nlichkeit",4.2,3,2.25,2.5,2.25,2.5,2.5,2.25,1.75,1.75,2.75,3.4,2,2.66666666666667,2,1.8,2.75,2,1.2,2,3.33333333333333,1.75,2,2.5547619047619,2.09259259259259,2.32367724867725,0.329561255125232,1,2.420993017168538,2.4210010840653653
803,"11/13/2018 18:21:09",4,1,41,1,3,4,3,3,2,4,3,3,4,5,4,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,5,3,3,5,5,3,3,3,4,3,4,5,5,4,4,5,5,4,4,4,5,3,4,4,4,4,2,2,3,3,3,2,3,3,3,2,2,4,2,2,2,2,2,3,3,5,4,4,3,3,3,2,2,3,2,2,2,3,2,4,1,2,2,"keine Ahnung  SexualitÃ¤t spielt eine Rolle denke ich",1.8,1.75,2.25,2,2.25,2.75,2.5,2.75,2.5,1.5,1.5,1.2,2.25,2,3,2,2.5,2.33333333333333,2.6,2.5,4.33333333333333,2.5,2.25,2.07142857142857,2.66851851851852,2.36997354497355,0.0735495623600302,1,2.2726572880975975,2.2726642336283116
804,"11/13/2018 18:22:27",5,1,18,1,5,3,4,4,3,5,4,4,4,5,4,3,4,3,4,4,3,3,5,4,4,5,4,4,2,3,2,4,5,4,3,3,3,4,4,4,2,3,5,4,4,4,5,2,3,4,5,4,3,4,4,4,4,4,5,3,2,3,2,3,1,1,2,2,2,3,3,2,3,2,1,2,2,3,4,4,3,2,3,3,3,5,1,2,2,3,2,4,4,2,4,1,3,2,"Zu Ã¼berprÃ¼fen, wie die KlÃ¤nge sich auf unsere SelbsteinschÃ¤tzung auswirken.",3.6,2,2.25,2.25,2,3.5,2,1.25,2.75,1.25,2,1.6,2.5,2.33333333333333,3.2,2.8,2.5,2.66666666666667,2.4,2.25,3.33333333333333,1.75,2,2.23452380952381,2.54444444444444,2.38948412698413,-0.446222588363901,1,2.2718038702223544,2.2718108008098588
805,"11/13/2018 18:24:29",7,1,21,1,4,1,4,4,2,3,3,2,4,2,1,5,5,3,1,2,3,4,4,4,4,1,2,1,1,3,1,2,1,4,3,2,2,2,4,5,1,3,4,3,2,2,2,1,3,3,2,2,2,3,4,4,4,4,5,4,1,1,2,1,1,1,1,1,1,4,4,5,5,1,2,1,1,1,1,3,2,4,2,1,1,2,1,1,1,3,1,4,4,1,5,1,1,1,"Wahrnehmung von KlÃ¤ngen und Verhalten in Beziehungen",4.8,2.75,3.75,2,2.75,4.5,2.5,2,2.25,3.5,3.5,4.4,3,2.66666666666667,2.8,1.6,1.25,1,1.6,1,4,2.25,2.5,3.16904761904762,2,2.58452380952381,0.0848663606407745,1,2.5420626814402136,2.5420658344677993
806,"11/13/2018 18:29:02",6,2,48,1,2,4,4,5,2,3,5,4,3,1,5,3,2,4,1,4,2,2,3,3,4,3,2,3,3,5,2,3,2,4,4,1,2,5,3,4,1,4,2,4,2,2,2,2,2,4,4,3,3,5,5,4,2,4,3,1,1,2,4,2,4,4,2,5,5,2,1,5,4,5,5,4,5,2,2,2,5,4,4,2,4,4,4,4,3,4,4,3,4,2,5,1,2,4,"Eine Beziehung zwischen den abgefragten EinschÃ¤tzungen und den subjektiven Wahrnehmungen der KlÃ¤nge herzustellen / zu ermitteln",4.2,2,1.5,2.25,1.75,3.5,1.5,3.75,4.25,2.75,3.75,4,3.75,2,3.4,1.8,2.75,2.66666666666667,3.2,4.5,4.66666666666667,4.25,4.5,2.925,3.52592592592593,3.22546296296296,-0.0174460458533486,1,2.6991495228407003,2.699154046946029
808,"11/13/2018 19:14:42",3,2,20,1,3,2,2,3,4,3,4,3,2,3,4,3,2,3,4,4,3,4,4,3,3,4,3,4,4,2,3,3,4,4,2,2,3,4,4,2,1,4,3,4,4,3,4,3,3,3,4,4,4,4,4,4,2,2,4,3,1,2,2,2,2,1,2,2,3,2,3,2,4,1,2,2,1,1,2,2,3,1,4,3,1,4,1,2,3,2,2,2,3,1,4,1,1,2,"Einfluss von Musikalischem GespÃ¼r auf soziale Interaktion untersuchen",4.2,2.5,2,3.75,2.5,2.25,2.75,3,3,2.25,2.75,2.2,2.75,3.33333333333333,2.4,1.8,2,1.66666666666667,2.4,1.5,3.66666666666667,1.75,2,2.80238095238095,2.13148148148148,2.46693121693122,0.0838029259758691,1,2.361597527222921,2.361607884910983
809,"11/13/2018 19:21:56",4,1,19,1,2,4,4,4,2,2,4,3,3,3,2,1,3,1,2,2,3,3,3,2,3,2,2,3,2,1,2,3,2,2,3,1,2,5,3,3,1,3,2,4,2,2,2,2,3,3,3,2,4,3,3,2,2,4,4,2,1,2,5,3,1,2,1,1,4,2,4,5,1,1,4,4,4,2,2,2,4,4,3,1,1,2,4,2,2,3,2,5,3,1,3,1,1,1," ",4.2,3.5,3.5,3.25,2.75,3.5,2.5,3.75,3.5,3.5,3.75,4,3.5,2.33333333333333,2.8,2,2,1.66666666666667,2,1.25,2.66666666666667,4.25,4,3.3952380952381,2.51481481481481,2.95502645502645,-0.123039010470154,1,2.218855045973418,2.2188550504983633
810,"11/13/2018 19:23:00",6,1,18,1,3,2,4,2,3,3,4,4,4,3,4,4,3,3,3,3,3,4,2,3,4,3,3,3,3,3,3,4,3,4,3,3,3,2,3,3,2,4,3,2,3,3,3,2,3,4,3,3,3,3,4,4,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,4,2,2,2,3,2,2,2,3,2,3,3,3,1,2,3,2,3,3,2,3,2,1,2,1,2,4,"?",3.8,2,2.5,2.5,2,3,3.75,3.25,2.75,3,2.75,3,3,3.66666666666667,2.4,2,1.75,1.66666666666667,3,1.75,2,2.75,3.25,2.92619047619048,2.28518518518519,2.60568783068783,0.240326498913784,1,2.3492289466241063,2.349239252905409
812,"11/15/2018 9:21:19",7,1,20,1,5,1,3,4,3,4,4,3,3,4,3,2,4,3,3,3,3,4,4,4,4,3,3,2,2,3,3,4,4,3,2,2,3,3,3,2,1,3,5,3,3,3,4,1,3,4,5,3,3,3,3,4,4,3,4,4,1,1,1,1,1,1,1,1,3,3,3,2,2,1,3,2,4,1,2,2,2,2,2,2,1,1,1,2,2,2,2,3,5,1,4,1,1,2,"Selbstwert",4.8,2.5,3,3.25,2.25,3.25,2.5,1.5,2.25,2.25,3.25,2.6,2.75,3.33333333333333,3.2,1.4,1,1.66666666666667,2,1.25,2.66666666666667,2,2,2.8202380952381,1.90925925925926,2.36474867724868,-0.465511226559178,1,2.6301601662253713,2.6301618707008148
818,"11/17/2018 13:13:14",5,1,21,1,5,5,4,4,3,2,3,1,3,3,1,3,3,2,1,3,3,3,5,3,4,3,3,3,2,2,3,2,1,5,3,5,4,3,4,4,5,3,5,3,4,5,3,5,3,5,2,2,2,3,3,4,4,3,3,3,5,1,4,1,3,3,1,3,3,1,1,1,4,2,4,3,2,2,1,1,2,4,3,4,2,1,1,2,2,1,1,2,1,1,4,2,2,4,"Zusammenhang von Selbstwert und dissonanten / passenden TÃ¶nen",1,2.25,3.5,2.75,3,3.5,3,1.25,2.75,3.25,2.5,4,2.75,3,1.6,1.4,1.75,1,3,2.25,3.33333333333333,3.75,1.5,2.75,2.17592592592593,2.46296296296296,-0.03840183113614,1,2.6293728652306703,2.629374515517944
