"CASE","Datum","Uhrzeit","DE01","DE01_03","DE02_01","DE03","DE04","DE04_02","DE04_03","DE06","DE07","DE05","DE05_06","DE09","DE09_08","DE10","DE10_02","DE18","PA01_01","PA01_02","PA01_03","PA01_04","PA01_05","PA01_06","PA01_07","PA01_08","PA01_09","PA02_10","PA02_11","PA02_12","PA02_13","PA02_14","PA02_15","PA02_16","PA02_17","PA02_18","CPUI_Score","PE02_01","PE02_02","PE02_02r","PE02_03","PE02_03r","PE02_04","PE02_05","PE02_06","PE02_07","PE02_07r","PE02_08","PE02_08r","PE02_09","PK01","PK02","PK03","PK04","PK05","PT01","PT02","PT03","PT04_01","SC01","SW01_01","SW01_02","SW01_03","SW01_04","SW01_05","SW02_06","SW02_07","SW02_08","SW02_09","SW02_10","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","MISSING","MISSREL","TIME_RSI","DEG_TIME","sums","BF"
1426,"15.01.2018","14:09:32",1,"",22,1,3,NA,2,4,NA,1,"",5,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,3,3,5,1,2,3,3,4,2,4,2,2,2,NA,NA,NA,1,3,4,4,"Wie Pornos die Selbsteinschätzung beeinflussen.
Also ob man nachdem man einen Porno angesehen hat zuversichtlicher ist oder nicht.",2,3,3,3,4,4,3,4,3,3,3,"43115.59502",1,0,13,13,0,0,0.98,5,20,2.4937251847631408
1428,"15.01.2018","14:13:59",1,"",28,1,1,NA,NA,NA,4,1,"",7,"",2,"christlich-evangelisch",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,2,4,4,2,3,2,1,4,2,4,2,1,2,NA,NA,NA,1,3,4,4,"",2,3,4,3,3,3,3,3,4,3,3,"43115.59778",1,0,13,13,3,2,1.06,13,18,2.106643481097716
1432,"15.01.2018","14:39:36",2,"",30,1,2,1,NA,4,NA,1,"",5,"",1,"",276,1,1,1,1,4,1,1,1,3,7,1,1,1,1,1,1,1,4,"1.777777778",4,1,5,1,5,5,4,4,3,3,3,3,2,1,3,4,1,1,2,4,4,"Auswirkung von Pornographiekonsum auf Selbstsicherheit ",2,4,4,3,3,4,3,4,4,3,4,"43115.61832",1,0,13,13,0,0,0.87,2,22,1.9712571736909446
1436,"15.01.2018","15:16:26",2,"",26,2,3,NA,6,2,NA,1,"",7,"",1,"",578,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"4",4,1,5,3,3,3,3,3,4,2,2,4,1,1,5,3,1,1,NA,NA,NA,"",2,3,3,3,3,3,NA,NA,NA,NA,NA,"43115.64074",0,0,12,12,0,0,1.48,94,34,2.3392060462233353
1437,"15.01.2018","15:20:02",2,"",20,1,2,30,NA,2,NA,3,"",5,"",2,"Christentum",276,2,4,1,5,2,5,4,3,6,7,5,5,5,2,6,1,1,3,"3.722222222",5,1,5,3,3,4,4,3,3,3,4,2,2,1,2,4,1,1,2,4,3,"",2,4,3,2,3,3,3,3,3,3,2,"43115.64483",1,0,13,13,2,1,1.13,12,28,2.492680855415847
1438,"15.01.2018","15:35:41",2,"",24,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,1,1,1,1,1,1,1,1,1,6,1,1,6,1,2,1,1,1,"1.611111111",4,1,5,1,5,4,3,3,2,4,2,4,3,1,4,3,1,1,3,4,4,"",2,3,3,3,3,3,3,3,3,3,3,"43115.65309",1,0,13,13,2,1,2.38,93,23,2.380726862298746
1439,"15.01.2018","15:47:06",1,"",26,1,2,9,NA,4,NA,1,"",7,"",2,"Christentum",276,1,1,1,1,6,3,1,1,5,1,1,1,1,1,1,1,1,1,"1.611111111",4,1,5,3,3,4,3,2,1,5,1,5,1,1,7,4,1,1,3,4,4,"keine Ahnung",2,3,3,2,3,3,3,3,3,3,2,"43115.6674",1,0,13,13,0,0,0.79,4,21,2.1718893336369427
1441,"15.01.2018","15:55:18",1,"",23,1,3,NA,6,2,NA,1,"",7,"",1,"",276,2,1,1,2,7,2,7,1,1,7,1,1,7,1,1,1,1,5,"2.722222222",2,2,4,4,2,4,4,3,4,2,1,5,4,1,6,3,3,3,2,4,4,"Inwiefern Pornografie meine Wahrnehmung über mich selbst beeinflusst",2,3,3,4,3,3,3,4,3,3,3,"43115.66987",1,0,13,13,0,0,0.86,2,24,2.124566786860211
1442,"15.01.2018","16:18:29",2,"",24,1,3,NA,1,4,NA,1,"",7,"",2,"Protestantisch",276,1,1,1,2,2,2,2,2,4,5,1,3,3,1,2,2,6,3,"2.388888889",4,2,4,2,4,4,4,3,3,3,3,3,2,1,3,4,1,1,2,4,3,"",2,3,3,3,3,3,3,3,3,3,3,"43115.68469",1,0,13,13,2,1,1.51,32,23,2.033606150213273
1444,"15.01.2018","16:26:22",2,"",26,1,1,NA,NA,NA,4,1,"",6,"",2,"evangelisch",276,1,1,1,1,1,4,4,1,4,4,1,4,4,4,4,4,4,4,"2.833333333",4,2,4,3,3,4,4,4,3,3,3,3,4,1,4,5,1,1,3,4,2,"",2,3,3,3,3,3,3,3,3,3,3,"43115.68985",1,0,13,13,2,1,1.44,23,36,2.493672090811672
1447,"15.01.2018","16:42:22",1,"",20,1,3,NA,3,4,NA,1,"",5,"",2,"Christentum, evangelisch",276,1,1,1,1,4,2,3,1,4,1,1,1,1,2,1,1,1,2,"1.611111111",3,1,5,4,2,4,4,3,3,3,2,4,1,1,6,2,1,1,2,4,4,"Ob Pornographie meine Meinung ändert, wie ich Situationen bewältigen kann",2,3,3,2,3,3,3,2,3,2,3,"43115.70238",1,0,13,13,0,0,1.05,5,24,2.437779503570902
1451,"15.01.2018","16:49:19",2,"",22,1,1,NA,NA,NA,4,1,"",7,"",2,"Christentum",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,5,2,4,4,3,2,4,2,3,3,2,1,3,4,1,1,NA,NA,NA,"",2,4,3,3,3,4,NA,NA,NA,NA,NA,"43115.70493",0,0,12,12,43,43,1.41,93,27,2.5441245387528464
1455,"15.01.2018","16:53:54",2,"",21,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,1,1,1,4,1,1,3,1,1,7,4,4,4,4,3,4,5,1,"2.777777778",4,1,5,2,4,4,3,3,3,3,3,3,3,1,3,3,1,1,3,4,4,"Um den durchschnittlichen Konsum pornographischer Medien in gewissen Bevölkerungsgruppen sowie deren Auswirkung auf z.B. das Selbstwertgefühl oder die Selbstwahrnehmung des Einzelnen. Die gezeigten Bilder dienen wohl dazu, einen Vergleich der Selbstwahrnehmung vor und nach dem Konsum dieser pornographischen Materialien anfertigen zu können. D.h. ob sich sexuelle (optische) Stimulation auf z.b. das Reflexionsvermögen auswirken.  ",2,3,3,3,1,2,2,2,1,2,3,"43115.71397",1,0,13,13,0,0,0.77,2,19,2.21004013793058
1461,"15.01.2018","17:00:54",1,"",29,1,3,NA,3,4,NA,1,"",7,"",2,"evangelisch",276,1,1,1,2,1,2,5,1,7,7,1,1,1,1,1,1,2,2,"2.111111111",4,1,5,4,2,4,4,4,2,4,2,4,2,1,6,3,1,1,2,4,3,"Inweit Pornographie meine Motivation beeinflusst",2,3,3,3,3,3,3,3,3,3,3,"43115.71553",1,0,13,13,0,0,1,6,24,2.1622923850171736
1465,"15.01.2018","17:18:08",2,"",28,1,2,6,NA,2,NA,2,"",5,"",1,"",276,1,1,1,1,1,1,1,1,3,7,1,1,1,1,1,1,1,1,"1.444444444",2,1,5,3,3,4,3,2,4,2,2,4,4,1,3,4,1,1,3,4,4,"",2,3,3,2,3,3,3,3,3,3,3,"43115.72741",1,0,13,13,2,1,1.16,14,25,2.161451186016771
1467,"15.01.2018","17:37:01",2,"",21,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,1,1,1,2,1,3,7,4,7,7,4,2,6,4,5,1,1,2,"3.277777778",4,1,5,2,4,3,4,2,4,2,4,2,1,1,3,3,1,1,2,3,3,"Auswirkung von Pornografischen Stimuli bei der Beantwortung der gestellten Fragen",2,3,3,3,4,4,3,4,3,3,3,"43115.74021",1,0,13,13,0,0,1.07,8,24,2.1150212586115016
1468,"15.01.2018","17:41:14",2,"",27,1,1,NA,NA,NA,5,1,"",7,"",1,"",276,5,2,3,5,2,2,6,2,2,7,3,4,5,4,5,3,5,5,"3.888888889",3,2,4,5,1,5,5,3,4,2,4,2,3,1,2,4,1,3,2,4,3,"",2,4,3,1,3,3,4,4,3,3,4,"43115.74394",1,0,13,13,2,1,1.18,21,19,1.8527310786667475
1470,"15.01.2018","18:00:12",2,"",31,2,3,NA,11,3,NA,1,"",7,"",2,"Evangelisch-lutherisch",276,6,7,1,5,3,2,7,7,1,7,3,4,3,1,4,1,7,4,"4.055555556",5,1,5,2,4,4,4,2,3,3,3,3,1,1,3,1,1,1,2,4,4,"Es geht vielleicht darum, wie sich der Konsum pornografischer Medien auf den Alltag und das Alltagserleben, vor allem auf die Konzenttrationsleistung auswirken. Dazu zählen vermutlich auch Selbst- und Fremdbilder. ",2,3,4,3,3,2,3,3,3,3,3,"43115.75718",1,0,13,13,0,0,1.1,10,25,1.8519341549335269
1474,"15.01.2018","18:15:59",2,"",18,1,2,1,NA,4,NA,2,"",5,"",1,"",276,2,1,1,6,4,3,3,2,6,7,1,1,1,3,3,1,6,4,"3.055555556",3,1,5,4,2,4,3,3,2,4,2,4,4,1,3,4,2,2,3,4,4,"Auswirkungen von Pornographie auf das Selbstvertrauen und das Selbstbewusstsein.",2,3,3,2,2,2,3,3,3,2,3,"43115.76601",1,0,13,13,0,0,1.64,33,26,1.8883892829464983
1479,"15.01.2018","18:58:07",1,"",19,1,2,20,NA,2,NA,1,"",5,"",2,"römisch-katholisch",276,1,1,1,3,5,4,5,1,2,7,1,1,1,1,1,1,1,2,"2.166666667",2,1,5,2,4,2,3,2,4,2,3,3,2,1,5,3,1,1,3,4,4,"Um die Ausbildung eines Suchtverhaltens gegenüber pornographischen Inhalten und sexueller Erregung als positiver Indikator von Selbstvertrauen/Zufriedenheit",2,3,3,2,3,2,3,3,3,2,2,"43115.80241",1,0,13,13,0,0,0.53,0,19,1.662897808003735
1480,"15.01.2018","19:19:08",2,"",21,1,3,NA,4,4,NA,1,"",5,"",1,"",276,1,1,1,1,2,1,1,1,1,6,2,3,1,2,1,1,1,1,"1.555555556",4,1,5,2,4,3,4,3,2,4,2,4,1,1,3,4,1,1,3,4,4,"Über den Einfluss des Konsums von pornographischem Material auf das Selbstbild in Bezug auf Selbstbewusstsein etc.",2,3,4,3,3,4,3,4,4,3,3,"43115.81",1,0,13,13,0,0,1.39,21,22,1.5664159147011187
1481,"15.01.2018","19:19:47",2,"",23,1,2,14,NA,2,NA,1,"",5,"",1,"",276,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,"1.666666667",4,1,5,1,5,2,1,1,2,4,2,4,1,1,4,4,1,1,3,4,3,"Auswirkung von Pornos auf die Selbstsicherheit
",2,2,3,2,2,3,2,2,3,2,3,"43115.82524",1,0,13,13,0,0,1.14,18,26,1.5954023031839464
1482,"15.01.2018","19:28:25",2,"",18,1,1,NA,NA,NA,4,2,"",7,"",1,"",276,1,1,1,3,2,2,1,3,5,7,4,3,2,1,2,1,2,1,"2.333333333",5,2,4,2,4,5,4,2,5,1,5,1,1,1,2,3,2,2,3,4,4,"keine Ahnung",2,2,3,3,2,3,3,3,4,3,3,"43115.81662",1,0,13,13,0,0,1.64,33,23,1.5341003216307516
1484,"15.01.2018","19:34:13",1,"",24,1,3,NA,6,4,NA,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,1,5,4,2,4,2,1,4,2,4,2,2,2,NA,NA,NA,1,2,4,3,"",2,3,3,3,2,3,3,3,3,3,3,"43115.81949",1,0,13,13,3,2,1.16,17,26,1.5622884004257287
1486,"15.01.2018","19:55:52",2,"",20,1,1,NA,NA,NA,5,2,"",5,"",1,"",276,1,1,1,3,2,4,5,2,7,7,1,6,1,2,1,1,5,4,"3",5,1,5,5,1,4,4,2,4,2,4,2,4,1,5,3,2,2,2,4,3,"",2,4,3,3,2,2,2,3,2,2,3,"43115.83753",1,0,13,13,2,1,0.78,2,21,1.444549020381052
1494,"15.01.2018","20:28:52",2,"",22,1,1,NA,NA,NA,5,2,"",5,"",1,"",276,1,1,1,2,2,1,2,1,1,7,1,1,1,1,1,1,3,1,"1.611111111",2,1,5,2,4,2,3,2,3,3,2,4,1,1,3,3,2,2,3,4,3,"Konsum von Pornografie (Suchtverhalten)",2,3,4,3,3,4,3,3,3,3,3,"43115.85911",1,0,13,13,0,0,1.49,25,26,1.4704937417119641
1495,"15.01.2018","21:12:09",1,"",24,1,3,NA,5,2,NA,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,4,2,4,3,3,3,5,1,2,4,3,2,NA,NA,NA,1,3,3,4,"Um Selbstwirksamkeitserwartungen in Verbindung mit sexueller Stimulation zu messen",2,2,3,2,2,2,3,3,2,2,3,"43115.89068",1,0,13,13,0,0,0.63,0,25,1.4697743780088235
1504,"16.01.2018","00:14:07",2,"",25,1,1,NA,NA,NA,4,1,"",7,"",1,"",276,1,1,1,1,7,7,7,7,3,7,1,1,2,2,2,1,1,1,"2.944444444",4,1,5,4,2,3,3,3,1,5,1,5,3,1,3,2,1,1,2,4,4,"",2,3,4,3,3,4,4,4,4,4,4,"43116.01959",1,0,13,13,2,1,0.6,0,26,1.4963657696187367
1506,"16.01.2018","01:10:00",2,"",25,1,3,NA,8,4,NA,1,"",7,"",2,"Christlich - evangelisch",276,2,2,1,1,5,2,3,2,2,6,1,5,1,2,2,1,2,2,"2.333333333",3,1,5,4,2,4,3,4,4,2,2,4,3,1,3,4,1,1,3,4,3,"",2,3,3,3,3,3,3,3,3,3,3,"43116.05439",1,0,13,13,2,1,1.06,6,22,1.4125351379881075
1509,"16.01.2018","07:29:26",2,"",22,1,3,NA,3,4,NA,1,"",6,"",1,"",276,5,1,1,1,7,2,1,1,1,7,4,4,2,3,6,1,2,1,"2.777777778",4,1,5,2,4,4,3,2,1,5,1,5,2,1,4,3,1,3,3,4,3,"pornographiekonsum, wahrnehmung von erotik",2,3,4,3,4,4,3,4,4,3,4,"43116.31961",1,0,13,13,0,0,0.83,4,29,1.5156970773708274
1511,"16.01.2018","09:33:55",1,"",22,1,3,NA,2,2,NA,3,"",5,"",2,"Evangelisch ",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,2,4,3,3,4,3,3,3,3,3,3,2,2,NA,NA,NA,1,2,4,3,"",2,3,3,2,3,3,3,3,3,3,3,"43116.40581",1,0,13,13,3,2,0.68,5,32,1.7141055586186158
1514,"16.01.2018","11:28:33",2,"",26,1,2,4,NA,4,NA,1,"",7,"",2,"Römisch-Katholisch",276,1,1,1,2,5,2,5,1,1,5,2,3,3,1,2,1,2,2,"2.222222222",2,1,5,4,2,3,2,3,3,3,2,4,2,1,5,3,1,1,2,4,3,"Auswirkungen von Pornographie auf die eigene Selbstwahrnehmung und den Umgang mit deren Konsum",2,2,3,3,2,3,3,3,3,3,3,"43116.48392",1,0,13,13,0,0,1.2,11,25,1.7133424639989672
1515,"16.01.2018","11:49:21",1,"",25,1,3,NA,8,2,NA,1,"",6,"",1,"",276,1,1,1,2,1,2,2,1,1,4,1,3,1,1,1,1,1,1,"1.444444444",4,2,4,3,3,4,4,4,4,2,2,4,1,1,5,5,1,1,3,4,3,"",2,3,3,3,3,3,3,3,4,3,3,"43116.49734",1,0,13,13,2,1,1.38,20,32,1.9457496458775136
1516,"16.01.2018","11:55:44",2,"",24,1,3,NA,4,4,NA,1,"",5,"",1,"",276,2,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,"1.388888889",3,1,5,2,4,2,4,3,2,4,2,4,1,1,4,4,1,1,2,4,4,"",2,4,4,4,3,3,3,3,3,3,3,"43116.50354",1,0,13,13,2,1,1.29,21,26,1.9842390054028254
1517,"16.01.2018","11:55:48",1,"",22,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,1,1,1,2,1,2,1,1,1,7,2,4,4,1,4,1,5,1,"2.222222222",4,1,5,3,3,4,4,4,1,5,1,5,2,1,3,4,1,1,2,4,4,"",2,3,3,4,2,3,3,3,3,3,3,"43116.50174",1,0,13,13,2,1,1.34,24,23,1.903244603528806
1518,"16.01.2018","12:08:29",2,"",25,1,3,NA,8,2,NA,1,"",6,"",1,"",276,5,5,3,7,5,6,5,2,5,7,4,2,3,5,5,2,6,5,"4.555555556",4,1,5,3,3,4,4,4,4,2,2,4,2,1,2,2,1,1,3,4,3,"",2,2,3,3,3,2,3,3,3,3,3,"43116.5119",1,0,13,13,2,1,1.15,12,24,1.8644037969557348
1519,"16.01.2018","12:28:08",2,"",27,1,2,6,NA,2,NA,1,"",7,"",1,"",276,1,1,1,1,3,3,4,1,2,6,2,2,4,4,4,4,4,1,"2.666666667",5,1,5,1,5,3,4,2,2,4,1,5,1,1,3,3,1,1,3,4,4,"",2,3,4,3,2,3,4,3,4,4,3,"43116.52491",1,0,13,13,2,1,1.57,33,22,1.7531017468921355
1523,"16.01.2018","12:42:47",2,"",23,1,1,NA,NA,NA,3,1,"",7,"",2,"evangelisch",276,2,2,1,3,5,4,5,2,1,2,1,2,1,3,3,2,4,3,"2.555555556",3,1,5,2,4,4,3,2,2,4,2,4,1,1,4,4,1,1,3,4,3,"Einfluss des Pornographiekonsums auf die Selbstwahrnehmung / persönliche Einstellung",2,3,3,3,2,2,3,3,3,4,3,"43116.53591",1,0,13,13,0,0,1.22,16,21,1.617042135775697
1524,"16.01.2018","12:53:42",2,"",23,1,1,NA,NA,NA,4,1,"",5,"",1,"",276,1,1,1,4,3,4,6,1,5,7,6,6,5,4,6,5,5,4,"4.111111111",5,1,5,4,2,4,5,5,1,5,1,5,3,1,3,4,1,3,3,4,4,"",2,2,3,3,2,3,1,1,2,2,2,"43116.55459",1,0,13,13,2,1,0.44,0,27,1.6778581432367243
1525,"16.01.2018","12:54:48",2,"",19,1,1,NA,NA,NA,3,1,"",5,"",2,"Christentum",276,1,1,1,2,4,5,3,1,1,6,1,1,1,1,1,1,1,1,"1.833333333",3,2,4,1,5,2,4,3,2,4,2,4,3,1,5,4,1,1,3,3,3,"Wie sich Konsum der Pornografie auf die Selbstwahrnehmung und -einschätzung auswirkt",2,2,3,3,1,3,2,2,2,3,3,"43116.5431",1,0,13,13,0,0,1.24,14,27,1.7417582322397045
1526,"16.01.2018","12:57:12",2,"",27,1,1,NA,NA,NA,6,1,"",7,"",1,"",276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1",5,1,5,1,5,1,1,1,3,3,1,5,3,1,7,4,1,1,2,4,4,"",2,1,1,3,2,2,3,4,4,3,4,"43116.54399",1,0,13,13,2,1,1.55,28,28,1.8429502617947577
1529,"16.01.2018","13:03:44",2,"",24,1,2,8,NA,2,NA,1,"",7,"",1,"",276,1,1,1,1,7,2,6,1,1,7,1,1,1,1,3,1,2,1,"2.166666667",2,2,4,2,4,2,2,2,2,4,2,4,2,1,3,3,1,1,2,4,4,"Schätzungsweise geht es um die entspannende Wirkung von Pornographie bzw. die Tatsache, dass pornographische Inhalte zu einem größeren Selbstbewusstsein führen können, evtl durch Hormone, die angeregt werden oder ähnliche Prozesse.",2,3,3,2,3,4,3,3,3,3,3,"43116.55238",1,0,13,13,0,0,0.75,2,21,1.697812448332614
1531,"16.01.2018","13:07:30",2,"",23,1,1,NA,NA,NA,5,1,"",5,"",1,"",276,1,2,1,1,2,2,1,1,3,6,1,1,1,2,2,1,3,3,"1.888888889",4,1,5,2,4,4,4,4,3,3,2,4,3,1,3,3,1,1,3,4,4,"",2,3,4,3,2,3,3,3,4,3,3,"43116.55365",1,0,13,13,2,1,1.02,6,19,1.5046390960534912
1533,"16.01.2018","13:10:40",1,"",23,1,3,NA,6,2,NA,1,"",7,"",1,"",276,1,1,NA,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,"1.235294118",5,1,5,1,5,3,4,1,1,5,1,5,1,1,4,4,3,3,2,4,3,"",2,3,3,3,2,2,4,4,4,4,4,"43116.55368",1,0,13,13,4,3,1.47,32,22,1.4213345657401175
1534,"16.01.2018","13:12:03",2,"",26,1,1,NA,NA,NA,5,1,"",5,"",1,"",-1,1,1,1,3,5,1,1,1,3,7,1,1,1,1,1,1,5,2,"2.055555556",2,1,5,2,4,4,4,4,1,5,1,5,1,1,4,2,1,1,2,4,2,"",2,3,4,3,3,4,3,4,4,3,3,"43116.55656",1,0,13,13,2,1,0.89,3,22,1.3441831715953378
1538,"16.01.2018","13:20:06",2,"",19,1,1,NA,NA,NA,3,1,"",5,"",1,"",276,1,1,1,1,4,1,5,1,6,7,1,1,1,1,3,1,1,5,"2.333333333",4,1,5,3,3,3,3,3,1,5,1,5,4,1,6,4,1,1,3,4,4,"Einfluss von stimulierenden Bildern auf den Menschen",2,3,3,2,3,3,3,3,3,2,3,"43116.56361",1,0,13,13,0,0,0.76,2,30,1.4633327250242096
1548,"16.01.2018","14:12:36",2,"",21,1,1,NA,NA,NA,6,1,"",6,"",1,"",276,3,1,1,4,2,2,5,4,3,7,4,2,4,4,4,1,3,2,"3.111111111",5,1,5,4,2,5,5,5,1,5,1,5,5,1,3,2,1,1,3,4,4,"",2,4,3,3,2,3,3,4,3,3,3,"43116.59771",1,0,13,13,2,1,1.53,28,24,1.4360236249250233
1549,"16.01.2018","14:18:04",2,"",26,1,3,NA,6,2,NA,1,"",7,"",1,"",276,1,1,1,2,3,3,3,1,1,6,1,1,1,1,1,1,1,1,"1.666666667",5,1,5,1,5,4,4,4,1,5,1,5,3,1,2,3,1,1,2,4,3,"",2,3,3,3,3,3,3,3,4,3,3,"43116.60019",1,0,13,13,2,1,1.49,32,20,1.3073224584010155
1550,"16.01.2018","14:18:39",1,"",24,1,2,3,NA,4,NA,1,"",7,"",1,"",276,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,"1.666666667",3,3,3,4,2,4,4,3,3,3,3,3,3,1,7,5,1,1,3,4,3,"",2,4,3,1,3,3,3,3,3,3,3,"43116.60213",1,0,13,13,2,1,1.14,14,23,1.261164679358481
1552,"16.01.2018","14:24:01",2,"",29,1,2,18,NA,4,NA,1,"",5,"",1,"",276,1,1,1,2,2,1,7,2,1,6,2,3,1,1,6,1,4,2,"2.444444444",3,2,4,4,2,3,4,2,3,3,3,3,3,1,3,3,1,1,2,4,3,"Aufmerksamkeit, Konzentatrion, Ablenkung, ",2,2,3,2,3,3,3,3,3,3,3,"43116.60638",1,0,13,13,0,0,0.95,4,30,1.3701526355429994
1554,"16.01.2018","14:26:39",2,"",20,1,1,NA,NA,NA,3,1,"",5,"",2,"Ev.",276,2,5,1,1,7,5,7,5,1,7,6,3,3,5,3,1,4,3,"3.833333333",3,1,5,2,4,2,5,4,4,2,1,5,5,1,3,4,1,1,3,4,4,"",2,4,4,3,3,3,3,3,2,3,3,"43116.77064",1,0,13,13,2,1,1,14,27,1.4183135975874945
1556,"16.01.2018","14:44:09",2,"",30,2,3,NA,12,4,NA,3,"",5,"",1,"",276,1,1,1,2,1,1,2,3,4,7,7,6,5,4,3,1,5,4,"3.222222222",4,1,5,4,2,4,5,3,2,4,2,4,1,1,3,4,3,3,2,4,4,"Verhaltensmuster des Pornographiekonsums mit den eigenen ""Stärken"" bzw dem ""Selbstbewusstsein"" zu vergleichen.

Ebenso um Selbsteinschätzung, wie Angst um eventuelle Geheimnisse im Konsum und nach Außen wirkend das Auftreten, wenn Probleme zu bewältigen sind.

PS: 20 ist eher nicht erotisch, weil die ""Haushaltsbilder"" überwiegen :)",2,3,3,2,3,3,3,3,2,3,3,"43116.62532",1,0,13,13,0,0,0.71,3,25,1.4176271293842544
1560,"16.01.2018","15:36:17",2,"",21,1,3,NA,7,2,NA,1,"",5,"",1,"",276,1,5,1,2,3,2,4,4,3,6,2,4,3,2,2,1,4,3,"2.888888889",4,1,5,2,4,5,4,4,4,2,1,5,4,1,2,3,1,1,2,4,3,"",2,3,3,2,3,4,3,3,3,2,3,"43116.65664",1,0,13,13,2,1,1.09,12,26,1.4424792745021333
1564,"16.01.2018","16:09:33",1,"",27,1,2,8,NA,4,NA,1,"",7,"",1,"",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,3,3,4,2,4,4,4,4,2,2,4,2,2,NA,NA,NA,1,2,4,4,"Wie das Betrachten von erregenden Bildern meine Selbsteinschätzung verändert.",2,3,3,3,3,3,3,4,3,3,3,"43116.67865",1,0,13,13,0,0,0.81,2,23,1.3898547835307058
1570,"16.01.2018","17:38:08",2,"",21,1,1,NA,NA,NA,6,1,"",6,"",2,"Evangelisch",276,1,1,1,2,4,3,5,2,2,7,1,2,1,2,2,1,5,4,"2.555555556",5,1,5,2,4,2,4,3,1,5,1,5,3,1,4,3,1,1,2,3,2,"",2,3,2,3,4,4,3,3,3,3,3,"43116.73935",1,0,13,13,2,1,1.59,31,27,1.439007957601058
1572,"16.01.2018","17:39:26",2,"",23,1,3,NA,4,4,NA,1,"",7,"",1,"",276,3,2,1,3,5,1,1,1,5,6,4,3,4,4,3,1,1,3,"2.833333333",4,1,5,4,2,4,4,4,3,3,3,3,3,1,3,4,1,1,2,4,2,"",2,3,3,3,2,3,3,3,4,3,3,"43116.74354",1,0,13,13,2,1,0.96,6,20,1.3102675478477686
1573,"16.01.2018","18:00:13",2,"",25,1,2,7,NA,2,NA,1,"",7,"",1,"",-1,2,1,1,2,2,5,7,3,2,7,3,4,3,2,3,2,1,3,"2.944444444",4,2,4,2,4,3,2,2,1,5,1,5,3,1,2,4,1,1,2,4,4,"",2,3,4,3,3,3,3,4,3,3,3,"43116.75498",1,0,13,13,2,1,1.5,28,23,1.2640833490474113
1574,"16.01.2018","18:09:18",1,"",30,1,3,NA,9,4,NA,1,"",7,"",1,"",276,1,1,1,1,1,1,1,1,4,7,1,7,1,1,7,1,1,1,"2.166666667",5,1,5,2,4,5,5,5,3,3,3,3,1,1,4,4,1,1,2,4,3,"",2,4,4,4,3,4,4,3,4,4,4,"43116.76036",1,0,13,13,2,1,1.83,42,24,1.241694695913275
1576,"16.01.2018","18:15:21",1,"",26,1,3,NA,2,2,NA,1,"",6,"",2,"evangelisch",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,2,4,5,1,1,4,1,5,1,3,3,1,2,NA,NA,NA,1,2,4,4,"Um den Zusammenhang zwischen Pornographie und euphorischem Empfinden.",2,3,4,3,2,3,4,4,4,3,4,"43116.76492",1,0,13,13,0,0,1.24,13,30,1.3482108461250513
1577,"16.01.2018","18:16:55",2,"",22,1,3,NA,5,3,NA,1,"",5,"",2,"Christentum",276,1,1,1,2,3,2,6,1,4,6,3,3,3,2,2,3,1,7,"2.833333333",2,4,2,4,2,2,3,3,5,1,5,1,1,1,4,4,1,1,2,4,4,"Ich glaube es geht, um die Auswirkung der Pornographie auf den Menschen. Ich finde Pornographie sollte man ernst nehmen, viele verlieren dadurch den Bezug zur Realität. Dadurch entsteht oft ein falsches Bild der Sexualität. Es gab noch nie so viele Männer wie jetzt, die in jungen Jahren schon Erektionsprobleme haben. Dazu gibt es mehrere Studien, bei Fight the new drug, kann man sich viele Infos dazu holen.",2,3,2,2,2,3,3,3,3,3,3,"43116.77084",1,0,13,13,0,0,0.77,2,25,1.3475475398786503
